"","LoF_T","LoF_UT","LoF_OR","LoF_P_value","Missense_T","Missense_UT","Missense_OR","Missense_P_value","All_variants_T","All_variants_UT","All_variants_OR","All_variants_P_value"
"MPEG1",2,5,0.400001107722739,0.9375,485,544,0.891551173491723,0.969314833488625,487,549,0.887074755989469,0.974870964653616
"SDF2",0,0,0,1,79,70,1.12856156303676,0.25617823845476,79,70,1.12856156303676,0.25617823845476
"TCEAL1",0,0,0,1,7,6,1.16665327255905,0.5,7,6,1.16665327255905,0.5
"RPL21",0,0,0,1,2,4,0.500025678084717,0.890625,2,4,0.500025678084717,0.890625
"ALS2",2,3,0.666688446894727,0.8125,654,638,1.02508204095635,0.338233551861214,656,641,1.02340405477531,0.348742489624006
"IFT172",2,1,1.99989728727585,0.5,805,803,1.00249056240002,0.490052830401101,807,804,1.00373123868167,0.480130351270643
"CHMP5",0,0,0,1,7,9,0.777793144420931,0.772750854492188,7,9,0.777793144420931,0.772750854492188
"SPAG16",3,11,0.27277187409788,0.9935302734375,544,588,0.925195192795236,0.909480661407916,547,599,0.913202179890818,0.941299364538536
"NUDCD1",0,4,0,1,131,140,0.935690363415246,0.728186642649367,131,144,0.909737535689895,0.800709149087403
"ADAMTSL4",0,3,0,1,1489,1500,0.99266654530243,0.586864244805735,1489,1503,0.99068496076391,0.608042255713834
"HARS",5,2,2.49999307675205,0.2265625,208,204,1.01960951644994,0.441262124632561,213,206,1.03398696633822,0.384735969822777
"LEFTY1",2,3,0.666688446894727,0.8125,159,143,1.11187974960008,0.194043670136627,161,146,1.10272466673619,0.212161797310001
"FBXL18",1,2,0.500025679499842,0.875,368,339,1.08551810139904,0.146156362039243,369,341,1.08208096434098,0.155459658852766
"LARGE2",3,1,2.99997694771041,0.3125,231,253,0.913060618170424,0.852097288756345,234,254,0.921284401274017,0.829098614769184
"NID1",1,4,0.250037905700928,0.96875,924,902,1.02439397038159,0.311564298197399,925,906,1.02097391147841,0.337008466725988
"CDHR2",13,13,1,0.577490508556366,2161,2086,1.03596515739271,0.128079703219179,2174,2099,1.03574235844523,0.128805585706222
"SLC35G3",4,2,1.99989729293577,0.34375,181,195,0.928236045944527,0.780385678843543,185,197,0.939064447126462,0.746992790884059
"GNA11",0,0,0,1,11,17,0.647081446340314,0.907533328980207,11,17,0.647081446340314,0.907533328980207
"ADCYAP1",0,0,0,1,23,21,1.09521439911997,0.440197910640337,23,21,1.09521439911997,0.440197910640337
"GSR",2,1,1.99989728727585,0.5,231,230,1.00434769004454,0.5,233,231,1.00865803364651,0.481489545566655
"GIGYF2",0,0,0,1,207,198,1.04546653724233,0.345516338400076,207,198,1.04546653724233,0.345516338400076
"FCN3",32,32,1,0.549673376873982,95,101,0.940573835943888,0.6914057688271,127,133,0.954875621353621,0.667858638346399
"EVA1C",1,0,Inf,0.5,264,250,1.05601878222264,0.283206320653969,265,250,1.06002159881131,0.268666309126561
"ESM1",0,0,0,1,60,55,1.09088230546708,0.354661365161413,60,55,1.09088230546708,0.354661365161413
"LRTM1",5,7,0.714305042038473,0.80615234375,155,164,0.945104397773698,0.712189144509882,160,171,0.935648353824856,0.745207846168782
"ORC1",4,4,1,0.63671875,1118,1215,0.920179624296674,0.978779187943698,1122,1219,0.920441841446135,0.978601807489575
"MRPL38",0,1,0,1,867,844,1.02725591349092,0.297417775597756,867,845,1.02603976527165,0.305895601615228
"SPAG8",12,13,0.923105277038368,0.654981017112732,903,881,1.02497553505996,0.309533914987836,915,894,1.02349333839159,0.319101237419821
"C2CD3",9,7,1.2856888842142,0.401809692382813,1997,1942,1.02832789613875,0.194785396503186,2006,1949,1.02925282496296,0.186610310881857
"ABCC10",5,2,2.49999307675205,0.2265625,790,793,0.996217001988791,0.540038326690108,795,795,1,0.510003298268632
"TANGO6",2,2,1,0.6875,341,315,1.08250927481289,0.164512435022839,343,317,1.08198811592628,0.165247598406588
"SLC25A10",1,0,Inf,0.5,48,66,0.727291271300962,0.962653734960117,49,66,0.742441863475015,0.953592039508905
"KHNYN",8,4,1.9998973042321,0.19384765625,82,87,0.942509891473306,0.677728893969834,90,91,0.989010792892999,0.559061954151782
"ST3GAL1",0,0,0,1,440,418,1.05264893266267,0.236719684527623,440,418,1.05264893266267,0.236719684527623
"CCL25",4,0,Inf,0.0625,300,311,0.964622969140951,0.686309808166778,304,311,0.977489429585739,0.626482675508496
"CPNE7",36,23,1.56516119283451,0.0587386751225293,206,194,1.06187825982755,0.291187239767031,242,217,1.11519879945377,0.131298211427278
"CHAF1A",0,0,0,1,688,597,1.1524173642743,0.0060102398406226,688,597,1.1524173642743,0.0060102398406226
"DYRK2",0,0,0,1,230,209,1.10046236007331,0.169907394636265,230,209,1.10046236007331,0.169907394636265
"FADS2",0,0,0,1,23,27,0.851862051402576,0.760056169150836,23,27,0.851862051402576,0.760056169150836
"MLH1",0,0,0,1,394,377,1.04510528473061,0.282245340072043,394,377,1.04510528473061,0.282245340072043
"SLC16A2",0,0,0,1,15,18,0.833344850202112,0.756574879167602,15,18,0.833344850202112,0.756574879167602
"SMARCA5",0,0,0,1,28,24,1.16665329508948,0.338904319571231,28,24,1.16665329508948,0.338904319571231
"FOLR3",48,36,1.33330283610422,0.11493220348456,68,76,0.89474398494878,0.773314150284512,116,112,1.03572118898334,0.421284053216295
"CETN1",0,0,0,1,38,44,0.863645715846632,0.780147285407088,38,44,0.863645715846632,0.780147285407088
"TPBG",1,2,0.500025679499842,0.875,315,307,1.02606221663326,0.389493381321055,316,309,1.02265627110422,0.405176846126017
"ZNF750",0,0,0,1,257,269,0.955378537632705,0.714563324235174,257,269,0.955378537632705,0.714563324235174
"HHIPL2",3,6,0.500025676671552,0.91015625,400,400,1,0.514100332547356,403,406,0.992610859638602,0.555914248965492
"CEP250",6,14,0.428569735867916,0.979305267333984,1018,955,1.06593027394221,0.0813765505122181,1024,969,1.05678265704968,0.113212609429983
"RASGRP4",2,1,1.99989728727585,0.5,1156,1147,1.00784667428252,0.433804241257334,1158,1148,1.00871100250701,0.425668754969905
"SPPL2A",0,0,0,1,614,653,0.940252082989331,0.869445644778861,614,653,0.940252082989331,0.869445644778861
"CCSER1",3,3,1,0.65625,462,451,1.02439346925789,0.370350663401546,465,454,1.02423225266599,0.370759350889804
"SCTR",4,6,0.666688445828066,0.828125,373,400,0.932532849669315,0.843054564794163,377,406,0.928600982092194,0.858169043878229
"VPS50",2,1,1.99989728727585,0.5,169,184,0.918501061026355,0.802764726110162,171,185,0.924352135182888,0.786672651445648
"AKR7A2",1,0,Inf,0.5,177,171,1.03509449493858,0.394361861206322,178,171,1.04094517652968,0.374065963441734
"PDGFB",0,0,0,1,150,126,1.19046068009111,0.0830538130521269,150,126,1.19046068009111,0.0830538130521269
"HIST3H2BB",0,0,0,1,13,13,1,0.577490508556366,13,13,1,0.577490508556366
"CES1",0,0,0,1,1079,1139,0.947301839352369,0.902386349150474,1079,1139,0.947301839352369,0.902386349150474
"ZNF385A",0,0,0,1,18,30,0.600024227934041,0.970268312373115,18,30,0.600024227934041,0.970268312373115
"CCDC60",4,5,0.800013857979829,0.74609375,564,618,0.912634117536006,0.945193236158574,568,623,0.911729280751459,0.947690621075662
"RAP2A",0,0,0,1,0,3,0,1,0,3,0,1
"RCOR2",0,1,0,1,59,53,1.11319898885525,0.318399885807117,59,54,1.09256717898745,0.353441130745977
"HJURP",0,3,0,1,329,329,1,0.515546481470858,329,332,0.990963776136614,0.56181116997284
"TAF6L",0,0,0,1,339,316,1.07274683089833,0.195009655083428,339,316,1.07274683089833,0.195009655083428
"FAM76A",0,0,0,1,20,21,0.952368409025721,0.622385671247685,20,21,0.952368409025721,0.622385671247685
"ACCSL",2,7,0.285762765993741,0.98046875,204,207,0.985506550823751,0.578190645077172,206,214,0.962608875905244,0.669699809352442
"FMO2",124,111,1.11710828186186,0.216906202648385,406,396,1.02525596167499,0.375329210407559,530,507,1.04537796461057,0.247256742610938
"ANPEP",2,2,1,0.6875,577,574,1.00522638476592,0.476497201672007,579,576,1.00520823696078,0.476537881570824
"IL1A",2,1,1.99989728727585,0.5,72,100,0.720018956750241,0.986634857236003,74,101,0.73269146988925,0.98300271170103
"PFAS",3,6,0.500025676671552,0.91015625,2295,2384,0.962655270502027,0.905870133003808,2298,2390,0.961492941885308,0.91281572900335
"ELOA",0,0,0,1,247,239,1.03347904563947,0.375440719159375,247,239,1.03347904563947,0.375440719159375
"INSL6",10,8,1.24997835302172,0.407264709472656,155,180,0.861120538776271,0.922325771868813,165,188,0.877667831189269,0.899301377014373
"EIF4E",0,0,0,1,8,12,0.666688443710286,0.868412017822266,8,12,0.666688443710286,0.868412017822266
"VRK2",1,3,0.333335894718525,0.9375,149,170,0.876478941359745,0.891012195189513,150,173,0.867061036689478,0.909170575463254
"ZNF30",13,10,1.29997307562292,0.338819742202759,862,959,0.898859294952556,0.989189879326056,875,969,0.902998817242266,0.986540322425336
"VSIR",0,0,0,1,141,143,0.986013397759417,0.57062532066138,141,143,0.986013397759417,0.57062532066138
"POU4F2",0,0,0,1,223,249,0.895589295443405,0.893046693522717,223,249,0.895589295443405,0.893046693522717
"ADAMTS20",8,17,0.470613869938471,0.978357374668121,1466,1660,0.883139570522539,0.999757355338078,1474,1677,0.878957826141192,0.999861198857782
"PIWIL3",144,125,1.15198810359836,0.136201090560575,1103,1115,0.989237220435983,0.608735342690615,1247,1240,1.00564513799457,0.452119089742271
"ALDH5A1",6,6,1,0.61279296875,793,834,0.950822691927776,0.851121542300054,799,840,0.951174057802262,0.850233738519981
"FGF13",0,0,0,1,3,6,0.500025676671552,0.91015625,3,6,0.500025676671552,0.91015625
"PARP1",3,1,2.99997694771041,0.3125,270,276,0.978258582347876,0.617732388058834,273,277,0.985558846586233,0.584402737461321
"C5AR2",0,1,0,1,97,118,0.822046135707043,0.933337060897091,97,119,0.815138772510401,0.941305448536369
"L3MBTL4",1,4,0.250037905700928,0.96875,104,110,0.945437478494222,0.683804854341782,105,114,0.921078345884407,0.750351392788186
"SPAG17",6,2,2.99997615298437,0.14453125,1358,1347,1.00816647296296,0.423766754507803,1364,1349,1.01111990211195,0.394050967530183
"KANK4",2,3,0.666688446894727,0.8125,1237,1195,1.03515545884411,0.20288063493177,1239,1198,1.0342322286516,0.208893923006857
"ZNF451",4,2,1.99989729293577,0.34375,142,183,0.77597166257148,0.9901601802045,146,185,0.789203667141769,0.986122454760847
"UCP3",59,77,0.766249855369315,0.948543407501284,216,248,0.870976425485583,0.937282837248853,275,325,0.84616422775166,0.981375881200198
"NXPE1",0,0,0,1,281,302,0.930495487327018,0.818885105481439,281,302,0.930495487327018,0.818885105481439
"NBN",1,2,0.500025679499842,0.875,235,248,0.947564268643119,0.737923383892385,236,250,0.943981265193008,0.751858820964068
"SFI1",31,22,1.40905204028051,0.135839583032752,1409,1402,1.00499282685648,0.454950286564512,1440,1424,1.01123654656065,0.389631101064612
"ATF7IP",0,0,0,1,407,439,0.927135104136548,0.871727542912249,407,439,0.927135104136548,0.871727542912249
"DNAJB5",2,0,Inf,0.25,24,18,1.33330281167369,0.220399533671299,26,18,1.44440163930369,0.145607618272948
"CD207",17,23,0.739148282765822,0.865906374472615,813,863,0.942039319787626,0.893579372473712,830,886,0.936827911690912,0.915597331583539
"NKAIN2",0,0,0,1,17,15,1.13332298998049,0.430025032954291,17,15,1.13332298998049,0.430025032954291
"FCRL6",54,53,1.01886931354396,0.5,451,451,1,0.513279643833743,505,504,1.00198403356894,0.5
"C2orf78",1,2,0.500025679499842,0.875,288,275,1.04728606314111,0.306539322401908,289,277,1.04333239858239,0.321929231584984
"RIOK1",2,2,1,0.6875,536,556,0.964020693335651,0.737435754926226,538,558,0.964149680608022,0.737057246566327
"PSKH2",2,2,1,0.6875,541,647,0.836177806103735,0.999052685514337,543,649,0.836682647358992,0.999035793763957
"BTBD8",0,3,0,1,601,585,1.02735484366707,0.33158667356956,601,588,1.0221115129186,0.363924820173247
"RABGGTB",0,1,0,1,14,12,1.16665328008914,0.422509491443634,14,13,1.07688517161949,0.5
"TM9SF1",0,0,0,1,179,201,0.890554611266055,0.880995087762805,179,201,0.890554611266055,0.880995087762805
"CYP11A1",1,1,1,0.75,175,189,0.925955032700341,0.784108489492469,176,190,0.926345208809651,0.783477916526418
"KCNIP3",0,0,0,1,58,73,0.794534734497001,0.919059237708027,58,73,0.794534734497001,0.919059237708027
"TSPO2",0,0,0,1,88,93,0.946220070865297,0.672132876195518,88,93,0.946220070865297,0.672132876195518
"TMPRSS7",39,41,0.951206236146607,0.631222845507838,877,868,1.01036899582597,0.424066336407544,916,909,1.00770084125175,0.444154959164918
"TMPRSS15",20,27,0.740758487233826,0.878519891358337,689,682,1.01026420410262,0.435639446186559,709,709,1,0.510592424624812
"ADGRE3",9,13,0.692328214202596,0.856860637664795,618,646,0.956644057036796,0.792655741136635,627,659,0.951425996077655,0.821269684196412
"CTC1",11,11,1,0.584094047546386,771,828,0.931188178358755,0.926545552174891,782,839,0.932091471055655,0.925159145761649
"BOLA1",0,0,0,1,664,606,1.09569480192691,0.0548412170556436,664,606,1.09569480192691,0.0548412170556436
"HSPBP1",1,1,1,0.75,159,156,1.01923231842241,0.455150982512847,160,157,1.01910980323866,0.455292017159033
"ABCC3",14,19,0.736860095740837,0.851896815700457,1384,1416,0.977397559687348,0.733564707502379,1398,1435,0.974211201965786,0.762363957824768
"LMNTD1",69,74,0.932406543197269,0.691998607154092,358,354,1.01129973858734,0.4552464936502,427,428,0.997663656198453,0.527263169322505
"OR2D2",39,29,1.34479582306998,0.137495198085501,234,251,0.932304643103693,0.79311888728012,273,280,0.974996763666083,0.633127890756425
"CDC7",0,3,0,1,132,145,0.910360706762187,0.799854934521277,132,148,0.891899182561811,0.845174031657756
"ZNF419",3032,3077,0.985373557832814,0.72191183001744,740,721,1.02635651511465,0.318856304977043,3772,3798,0.99315400364778,0.621841659932673
"CUZD1",2,2,1,0.6875,394,345,1.14201821887805,0.038686973587048,396,347,1.141199682359,0.0390883646027832
"YWHAG",0,0,0,1,1,4,0.250037905700928,0.96875,1,4,0.250037905700928,0.96875
"COL20A1",11,11,1,0.584094047546386,1311,1367,0.959021587248872,0.864653796980444,1322,1378,0.959348781689312,0.86367326709858
"KLF4",0,0,0,1,83,77,1.07788554634411,0.346381174559323,83,77,1.07788554634411,0.346381174559323
"CARD6",7,6,1.16665327255905,0.5,865,858,1.00815860870184,0.442537039273845,872,864,1.00925946465756,0.433292610146916
"SERPINH1",0,0,0,1,50,50,1,0.539794618693589,50,50,1,0.539794618693589
"LCA5L",0,0,0,1,224,260,0.861547800731027,0.953749323352511,224,260,0.861547800731027,0.953749323352511
"PLPBP",3,2,1.49995099608784,0.5,115,92,1.24997847002574,0.0630171026708901,118,94,1.25529706938537,0.0569875552095432
"OLFM2",0,0,0,1,49,39,1.25638798747941,0.16869951842656,49,39,1.25638798747941,0.16869951842656
"CASKIN1",0,0,0,1,368,329,1.11853228039151,0.0749992204091411,368,329,1.11853228039151,0.0749992204091411
"KCNK2",0,0,0,1,21,18,1.16665328759926,0.374629312380421,21,18,1.16665328759926,0.374629312380421
"PRRG4",0,2,0,1,35,59,0.593244738331036,0.995226094766961,35,61,0.573795338271051,0.997213501118918
"CYC1",0,0,0,1,76,92,0.826098927748576,0.905247363914278,76,92,0.826098927748576,0.905247363914278
"COL18A1",0,2,0,1,1286,1243,1.03460253186717,0.201813352078076,1286,1245,1.03293965504372,0.213284643642124
"PPEF1",0,0,0,1,359,373,0.962458073474101,0.71033789576814,359,373,0.962458073474101,0.71033789576814
"FLI1",0,0,0,1,39,39,1,0.545026774062736,39,39,1,0.545026774062736
"STAU2",0,0,0,1,455,464,0.980601604107146,0.629240649110196,455,464,0.980601604107146,0.629240649110196
"UNC45B",3,5,0.600024236462594,0.85546875,507,534,0.949421791232433,0.807250487079846,510,539,0.946178027762157,0.822842153960752
"MAPKAPK3",1,2,0.500025679499842,0.875,48,40,1.19998344964067,0.227870639718957,49,42,1.16665331744135,0.264801047738123
"KRTAP10-3",1,1,1,0.75,268,258,1.03876837526682,0.347393946339845,269,259,1.03861865394027,0.347668683051732
"EAF1",0,0,0,1,175,182,0.961530092622924,0.663970331056936,175,182,0.961530092622924,0.663970331056936
"KRT37",4,4,1,0.63671875,942,896,1.0513578598405,0.14694106388244,946,900,1.05112953434429,0.147465357950868
"ACSM3",150,134,1.119393976867,0.18672469823942,351,332,1.05724901133857,0.245503989660637,501,466,1.07507242708399,0.137112488287544
"ENTPD4",6,6,1,0.61279296875,209,252,0.829376702519819,0.979840838059168,215,258,0.833344671190489,0.978526617824624
"CCDC146",4,8,0.500025675260346,0.927001953125,344,344,1,0.515204006138141,348,352,0.988636046306739,0.574938110746844
"GRK1",0,2,0,1,158,163,0.969320135519565,0.631115702511237,158,165,0.95756547642324,0.671854323893895
"ZEB2",0,0,0,1,175,174,1.00574700474779,0.5,175,174,1.00574700474779,0.5
"IRX4",3,0,Inf,0.125,83,78,1.06412598921488,0.376344478577133,86,78,1.10254771558742,0.292391749558487
"ASMT",28,32,0.875008559142682,0.740520998405173,173,198,0.873745898547229,0.911508280235386,201,230,0.873921532980032,0.92582061485075
"RETREG1",0,0,0,1,204,205,0.995122083776355,0.539380689856386,204,205,0.995122083776355,0.539380689856386
"RAC3",0,0,0,1,21,24,0.875008565250959,0.72425783509874,21,24,0.875008565250959,0.72425783509874
"PUF60",0,0,0,1,14,8,1.74992371090597,0.143139362335205,14,8,1.74992371090597,0.143139362335205
"RASGRP1",0,0,0,1,89,94,0.946792374092361,0.671250542311204,89,94,0.946792374092361,0.671250542311204
"MAGEH1",0,0,0,1,4,8,0.500025675260346,0.927001953125,4,8,0.500025675260346,0.927001953125
"PSMB3",0,0,0,1,17,9,1.88879787444054,0.0843187719583512,17,9,1.88879787444054,0.0843187719583512
"ZNF225",1,1,1,0.75,780,784,0.994898040040093,0.550301767949296,781,785,0.994904539568627,0.550269810464931
"HPX",1,0,Inf,0.5,241,254,0.948803275964068,0.735387303639358,242,254,0.952742662846497,0.720272862831923
"CABP2",0,3,0,1,115,110,1.04546620175308,0.394898475133456,115,113,1.01770031173404,0.473608356034618
"ZNF616",10,11,0.909107282008419,0.668188095092773,404,416,0.971149098372976,0.675065067177348,414,427,0.969549649018692,0.685353376738653
"DEFA4",42,50,0.840011020577507,0.825929354840397,659,654,1.0076452887626,0.456053001169645,701,704,0.995738740790079,0.542489619413022
"BRD4",0,0,0,1,357,378,0.944425364331846,0.79144653235709,357,378,0.944425364331846,0.79144653235709
"COL14A1",9,1,8.99896628306285,0.0107421875,754,773,0.975416777996369,0.695601485947035,763,774,0.985787214744719,0.620224911840891
"CCAR2",0,0,0,1,414,401,1.03242508260964,0.337130889150857,414,401,1.03242508260964,0.337130889150857
"SEMA6A",0,0,0,1,984,1037,0.948872241741052,0.885164901956574,984,1037,0.948872241741052,0.885164901956574
"OR4F15",41,51,0.803935121732481,0.874338948262573,575,585,0.982904595308197,0.62663356297934,616,636,0.968547301069321,0.723566490531418
"DHX57",14,9,1.55550040613374,0.202436447143555,1330,1364,0.975068908987192,0.749944018816367,1344,1373,0.978875345267646,0.717533346399118
"SLC9A3R1",3,2,1.49995099608784,0.5,304,266,1.14284622224627,0.0605615068255246,307,268,1.14551123193698,0.0564767211959416
"OSGIN2",0,0,0,1,93,88,1.05683659731031,0.383160047221474,93,88,1.05683659731031,0.383160047221474
"OR6N1",0,2,0,1,486,536,0.906724046085336,0.944700848042168,486,538,0.903351979586683,0.951188183623833
"NUP62",0,0,0,1,288,282,1.02127874616265,0.417068932274499,288,282,1.02127874616265,0.417068932274499
"IL22RA2",11,12,0.91668969038495,0.661180257797241,498,543,0.917145055322448,0.923041576985378,509,555,0.917134973510325,0.925207496257944
"MATN2",1,0,Inf,0.5,1339,1397,0.958469235374273,0.87033371223312,1340,1397,0.959185519705813,0.866208935933481
"ZNF600",1,2,0.500025679499842,0.875,1015,1177,0.862370656261529,0.999752069434247,1016,1179,0.861756004937571,0.999769084487375
"SIRT6",0,0,0,1,125,126,0.992063528990724,0.550212164682439,125,126,0.992063528990724,0.550212164682439
"DHRS12",0,6,0,1,416,412,1.00970888935548,0.458486743599316,416,418,0.995215427685335,0.541364226108264
