"","LoF_pvalue","All_variants_pvalue","fisher_combine_pvalue"
"GRHL1",1,1,1
"STAT5B",1,0.08978271484375,0.306191631435962
"SLC4A8",1,0.109375,0.351418914689539
"MYORG",0.590334166581932,0.590334166581932,0.901479540443089
"BAZ2A",0.25,0.25,0.596573590279973
"HBQ1",0.5,0.227249145507813,0.409736461439457
"FUT1",0.5,0.5,0.846573590279973
"CSNK1E",0.5,0.015625,0.0806075481774949
"MEF2C",1,0.03271484375,0.144597200475335
"DOCK4",1,1,1
"MRPS25",0.25,0.25,0.596573590279973
"DBP",1,0.0625,0.235786795139986
"EHD4",0.5,0.5,0.846573590279973
"UBR3",0.5,0.21197509765625,0.425507039281826
"ZNF317",0.6875,0.6875,0.94510174649097
"SH2D3C",0.9375,0.9375,0.998004863566473
"PRDM12",1,0.0625,0.235786795139986
"MFAP4",0.5,0.5,0.846573590279973
"SYNGAP1",1,0.04656982421875,0.18939027739693
"SMARCA2",0.5,0.15087890625,0.343869570498358
"SF3A1",0.5,0.03515625,0.139554246962491
"VASH2",0.25,0.25,0.596573590279973
"MTMR6",1,1,1
"DCAF15",1,0.1334228515625,0.402167409912025
"MAML3",1,1,1
"SCN1A",1,0.0835342407226563,0.29090788160177
"TTC13",0.109375,0.15087890625,0.213615943781642
"PHYHIP",1,0.072998046875,0.264057484229802
"FLNA",1,0.125,0.38493019270998
"HGS",1,0.166152954101563,0.226646409670159
"RLIM",0.25,0.25,0.596573590279973
"CDC26",1,0.0835342407226563,0.29090788160177
"WDTC1",1,0.179641723632813,0.48804898850748
"PAPOLA",1,0.046142578125,0.188078032144454
"TUBG2",0.25,0.0107421875,0.0503986572796574
"ABHD2",0.25,0.25,0.596573590279973
"MFAP2",1,1,1
"NCKAP1L",0.125,0.125,0.38493019270998
"ADAMTS6",0.25,0.25,0.596573590279973
"ATP8A2",0.5,0.0625,0.235786795139986
"BBS5",0.75,0.75,0.965761554338836
"KRT1",0.25,0.25,0.596573590279973
"DRP2",0.38720703125,0.38720703125,0.754587422494125
"LDHC",1,1,1
"AKAP1",0.25,0.25,0.596573590279973
"CHID1",1,1,1
"ADIPOQ",1,1,1
"UBXN4",0.25,0.25,0.596573590279973
"C17orf97",0.7734375,0.7734375,0.972141648161857
"TRAPPC6B",0.875,0.875,0.991839968546457
"CABIN1",0.0009765625,0.0002593994140625,0.00108354359709666
"KCNQ3",1,0.03515625,0.152857717985508
"SPDYE3",0.1875,0.202436447143555,0.272786030695684
"TBC1D9",0.5,0.5,0.846573590279973
"PLEKHB1",0.5,0.5,0.846573590279973
"LRP8",1,0.01953125,0.0964011627352629
"SNX1",0.25,0.25,0.596573590279973
"ELF3",0.5,0.38720703125,0.596573590279973
"ZNF304",0.25,0.25,0.596573590279973
"ATG13",0.5,0.0480708772103072,0.140669834324833
"USP18",0.5,0.00484142496152881,0.0216005441984372
"GABRG2",0.25,0.19384765625,0.316822391538145
"AC005324.3",1,0.0546875,0.213615943781642
"PAPSS1",0.25172233581543,0.25172233581543,0.598955335405349
"HMBS",1,1,1
"WDR48",1,0.0625,0.235786795139986
"ATAD1",0.25,0.25,0.596573590279973
"HIRA",1,0.1875,0.501370581294688
"UNC13A",1,0.0106353759765625,0.0243765709441863
"GNAO1",1,0.125,0.38493019270998
"BTG3",1,0.0447655394673348,0.183821479786632
"PLEKHH3",0.75,0.0625,0.111408233794957
"DDHD1",0.25,0.25,0.596573590279973
"STK11",1,0.0625,0.235786795139986
"GTF3C4",1,0.6875,0.94510174649097
"COPA",0.5,0.25390625,0.491469604034026
"TPI1",0.25,0.25,0.596573590279973
"KCNQ2",0.5,0.2265625,0.474544779940224
"FOXJ3",1,1,1
"ZNF777",1,0.0625,0.235786795139986
"NSD1",1,0.015625,0.0806075481774949
"HIST1H4A",0.5,0.15087890625,0.296839725799482
"SEL1L3",0.25,0.25,0.596573590279973
"ADCY4",0.240341186523438,0.240341186523438,0.582994595819222
"DDX53",0.25,0.25,0.596573590279973
"CHD9",0.5,0.5,0.846573590279973
"OR11H12",0.3125,0.0299705947834997,0.0756629378803921
"EP400",0.5,0.5,0.846573590279973
"HSD17B1",0.5,0.5,0.846573590279973
"HDAC5",1,0.404974526459463,0.771043600284952
"PACS1",1,0.08984375,0.306338727565076
"XKR4",0.5,0.125,0.38493019270998
"CENPE",0.1875,0.0625,0.190325193501167
"HAPLN2",1,0.015625,0.0806075481774949
"MATN4",0.628585320635466,0.628585320635466,0.920427117977847
"PPP6R1",1,0.0625,0.235786795139986
"ASTN1",0.25,0.63671875,0.557114031518616
"GMPS",0.25,0.25,0.596573590279973
"SREK1",1,0.109375,0.351418914689539
"ABCC9",0.0843187719583512,0.0235155137197581,0.0539771687081689
"NEMF",0.1875,0.1875,0.501370581294688
"TRADD",0.5,0.125,0.38493019270998
"JADE1",1,0.5,0.846573590279973
"SLC16A10",0.75,0.75,0.965761554338836
"OR10G4",0.34375,0.34375,0.710820216562966
"MCF2",0.25,0.25,0.596573590279973
"TRMT12",0.25,0.25,0.596573590279973
"CDH20",0.5,0.5,0.846573590279973
"IGF2R",0.3125,0.3125,0.675984628064276
"ARHGAP30",1,1,1
"FGD3",0.8125,0.65625,0.772194534043639
"GBP3",0.26119869024842,0.26119869024842,0.611851113564638
"PURB",1,0.109375,0.351418914689539
"KLHL2",1,0.25,0.596573590279973
"KAT2B",0.25,0.25,0.596573590279973
"TNRC6B",0.5,0.5,0.846573590279973
"TBCA",0.1875,0.1875,0.501370581294688
"CYLD",0.5,0.08984375,0.213615943781642
"CSTF1",1,0.1875,0.501370581294688
"CACHD1",0.25,0.25,0.596573590279973
"SOCS3",0.5,0.5,0.742810969879397
"SEC61G",0.25,0.25,0.596573590279973
"ARHGAP21",0.25,0.171875,0.308686645563961
"CREB3L2",0.25,0.25,0.596573590279973
"DGKA",0.5,0.25,0.596573590279973
"KRTAP10-6",0.8125,0.8125,0.981206983882324
"MBP",0.25,0.25,0.596573590279973
"BOC",0.109375,0.109375,0.351418914689539
"STT3B",0.25,0.34375,0.474544779940224
"FGR",1,0.2265625,0.562947645187978
"GPR89A",0.25,0.25,0.596573590279973
"CNNM1",0.25,0.25,0.596573590279973
"ATAD2B",0.5,0.5,0.846573590279973
"GPC2",0.5,0.36328125,0.596573590279973
"PCSK2",1,0.11328125,0.359994401641795
"ELL",1,0.5,0.846573590279973
"RANBP2",0.25,0.25390625,0.38493019270998
"OGDH",1,0.29052734375,0.64963586936777
"ANKRD44",0.25,0.25,0.596573590279973
"VANGL1",0.25,0.25,0.596573590279973
"VPS26B",0.5,0.25390625,0.491469604034026
"CREBBP",1,0.1875,0.501370581294688
"MLLT10",0.5,0.125,0.38493019270998
"STAM",0.25,0.25,0.596573590279973
"SOX13",0.5,0.5,0.742810969879397
"CUL2",1,0.25,0.596573590279973
"LTBP3",0.25,0.25,0.596573590279973
"AKAP17A",0.5,0.29052734375,0.511489442249025
"ABCD3",0.25,0.25,0.596573590279973
"APBB1",1,0.5,0.846573590279973
"CABLES2",1,1,1
"TARDBP",1,0.0625,0.235786795139986
"ILKAP",0.5,0.25,0.596573590279973
"DPY19L2",0.75,0.0946235656738281,0.236204388820162
"PDZRN4",0.75,0.34375,0.574413956779093
"CDH7",1,1,1
"TSPYL6",0.25,0.25,0.596573590279973
"THRSP",1,1,1
"TNNC2",1,0.03125,0.139554246962491
"CAPRIN2",0.0625,0.00390625,0.0255670993924983
"CACNG2",1,0.0625,0.235786795139986
"TCF7L2",0.25,0.38720703125,0.445389401756095
"LGR4",0.25,0.25,0.596573590279973
"PACSIN1",1,0.1875,0.501370581294688
"ITGB7",0.6875,0.171875,0.269775694871508
"RGS6",0.25,0.25,0.596573590279973
"CUL3",1,0.059234619140625,0.226646409670159
"LTBP1",0.3125,0.1875,0.446296560994629
"TNRC6A",0.5,0.125,0.38493019270998
"SYMPK",0.5,0.5,0.846573590279973
"MED15",0.5,0.5,0.846573590279973
"HIST1H3I",1,0.0625,0.235786795139986
"TFDP2",0.5,0.5,0.846573590279973
"ISL2",0.5,0.25390625,0.491469604034026
"WASHC2A",0.0403452338759964,0.0403452338759964,0.169864812409499
"LY6G6D",0.25,0.25,0.596573590279973
"RUNX1T1",0.25,0.125,0.38493019270998
"LRP12",0.5,0.5,0.846573590279973
"TMEM132C",0.25,0.25,0.596573590279973
"HIPK3",0.25,0.25,0.596573590279973
"NNT",0.25,0.25,0.596573590279973
"PITPNM3",0.5,0.5,0.846573590279973
"ZFPM2",0.5,0.5,0.846573590279973
"COX10",0.25,0.25,0.596573590279973
"TNKS2",1,0.25,0.596573590279973
"ZFAND5",0.25,0.25,0.596573590279973
"SORL1",0.1875,0.1875,0.501370581294688
"ATP8B1",1,1,1
"EPHB1",0.5,0.5,0.846573590279973
"CIAO2A",1,1,1
"IQSEC3",0.5,0.25,0.596573590279973
"DGKB",0.5,0.5,0.846573590279973
"MED14",1,0.1875,0.501370581294688
"NCOA3",0.25,0.25,0.596573590279973
"KBTBD11",1,0.107663574861362,0.347618117185363
"HIST2H3PS2",0.5,0.059234619140625,0.184212133546462
"IPO5",1,1,1
"MPPE1",0.7734375,0.5,0.51108842327263
"TRIM27",1,0.34375,0.710820216562966
"TSPYL2",0.25,0.25,0.596573590279973
"ABCA1",0.984375,0.80615234375,0.705042562485283
"ESX1",0.25,0.25,0.596573590279973
"PDS5B",0.25,0.125,0.38493019270998
"NAV3",0.25,0.25,0.596573590279973
"WDR75",0.1875,0.1875,0.501370581294688
"FAXC",1,1,1
"TNFSF14",0.25,0.25,0.596573590279973
"OGFR",1,1,1
"HDLBP",0.5,0.5,0.742810969879397
"PRPF31",1,0.109375,0.351418914689539
"PAX6",0.5,0.25,0.596573590279973
"FABP5",1,1,1
"TIPRL",0.5,0.5,0.846573590279973
"ZBTB45",1,0.25,0.596573590279973
"PGD",0.25,0.25,0.596573590279973
"FAM89A",0.7734375,0.7734375,0.972141648161857
"TPM3",0.9375,0.162004300043918,0.272604862693962
"PTPRM",0.5,0.5,0.846573590279973
"DEAF1",0.6875,0.5,0.710820216562966
"HP1BP3",0.25,0.25,0.596573590279973
"FLT1",0.3125,0.3125,0.675984628064276
"VGF",0.5,0.25,0.596573590279973
"RNF121",0.25,0.25,0.596573590279973
"SLC1A5",1,0.5,0.846573590279973
"RB1CC1",0.25,0.25,0.596573590279973
"CALR",1,1,1
"MTA1",1,0.14453125,0.424092197960576
"MAT2A",1,0.25,0.596573590279973
"ACSM2B",0.94612392783165,0.73880130975158,0.522779588452036
"MADD",0.38720703125,0.38720703125,0.754587422494125
"SOCS7",0.5,0.5,0.846573590279973
"VEGFB",0.00390625,0.00390625,0.0255670993924983
"CFLAR",1,0.0625,0.235786795139986
"PRKD2",1,0.11328125,0.359994401641795
"RAPGEF5",0.75,0.75,0.965761554338836
"PITX2",0.5,0.1875,0.446296560994629
"ACTR3",1,0.3125,0.675984628064276
"ZNF410",0.5,0.5,0.846573590279973
"ATP2B3",0.5,0.25,0.596573590279973
"CEPT1",0.5,0.1875,0.446296560994629
"IPO13",1,0.25,0.596573590279973
"TLK1",1,0.109375,0.351418914689539
"ETV6",0.5,0.125,0.38493019270998
"FBXW11",0.5,0.14453125,0.359994401641795
"UCK2",1,0.109375,0.351418914689539
"LHFPL4",1,0.0625,0.235786795139986
"DNM3",0.5,0.36328125,0.596573590279973
"APOE",0.3125,0.3125,0.675984628064276
"RAB40C",1,0.14453125,0.424092197960576
"TBC1D20",0.5,0.5,0.846573590279973
"SVIL",0.1875,0.1875,0.501370581294688
"NDFIP2",0.5,0.376953125,0.596573590279973
"SGPL1",0.75,0.75,0.965761554338836
"IL3RA",0.448710913495715,0.448710913495715,0.808297269655395
"TMEM190",0.96875,0.96875,0.99950655149225
"RHOXF2B",1,0.0625,0.235786795139986
"RNF185",0.1875,0.1875,0.501370581294688
"LMO4",1,0.0625,0.235786795139986
"RAB6B",1,0.1875,0.501370581294688
"RTF1",1,0.03125,0.139554246962491
"ST18",0.25,0.25,0.596573590279973
"NPR1",1,0.109375,0.351418914689539
"HNRNPH1",0.5,0.1875,0.446296560994629
"LHX3",1,0.25172233581543,0.372184262889209
"SLC6A17",0.5,0.5,0.846573590279973
"PPM1H",0.25,0.25,0.596573590279973
"KAT2A",0.5,0.0317840576171875,0.113748134632078
"ANK3",0.5,0.5,0.846573590279973
"SLC4A7",0.1875,0.1875,0.501370581294688
"DYNC1H1",0.376953125,0.058685079415672,0.129538329325453
"LRRN1",0.5,0.5,0.846573590279973
"CYP46A1",1,0.1875,0.501370581294688
"SAMD8",1,0.1875,0.235786795139986
"FLNB",0.01953125,0.0384063720703125,0.0549695968027872
"DLC1",0.5,0.5,0.846573590279973
"HAPLN4",0.25,0.0625,0.235786795139986
"TRIM32",0.5,0.5,0.846573590279973
"ITGAL",0.6875,0.34375,0.474544779940224
"AP2B1",0.25,0.5,0.596573590279973
"RASGRP2",1,1,1
"SV2B",1,1,1
"ACBD3",0.5,0.5,0.846573590279973
"CDH10",1,1,1
"OSBPL2",0.25,0.25,0.596573590279973
"WDR20",0.5,0.5,0.846573590279973
"CNOT3",1,0.0625,0.235786795139986
"FUBP3",0.25,0.25,0.596573590279973
"ARID1B",1,1,1
"SLC46A3",0.284086206424583,0.284086206424583,0.641602317523619
"KCND2",1,0.08978271484375,0.306191631435962
"MANEAL",1,0.5,0.846573590279973
"TMEM245",1,0.303619384765625,0.402167409912025
"PRTG",0.74609375,0.74609375,0.964627606010508
"DIDO1",1,1,1
"ZC3H13",0.5,0.5,0.846573590279973
"CNBD2",0.01123046875,0.01123046875,0.0616454441969218
"SLC35F1",1,1,1
"MZT2A",0.5,0.5,0.846573590279973
"MARK4",1,0.6875,0.94510174649097
"TXNL1",0.25,0.25,0.596573590279973
"INSRR",0.36328125,0.36328125,0.73113183388026
"C12orf66",0.25,0.25,0.596573590279973
"CAMK2B",1,0.08984375,0.306338727565076
"DHX38",0.3125,0.1875,0.446296560994629
"NANOG",0.5,0.1875,0.446296560994629
"DDR1",0.75,0.75,0.965761554338836
"TAOK3",1,0.2265625,0.562947645187978
"WTIP",1,1,1
"OR2M7",0.8125,0.8125,0.981206983882324
"DLGAP3",1,1,1
"POLR2H",1,0.125,0.38493019270998
"TNPO1",1,0.25,0.596573590279973
"ZNF653",0.5,0.0625,0.213615943781642
"DCAF12",1,1,1
"PDIA4",1,1,1
"RINL",0.5,0.0625,0.213615943781642
"PROCR",1,1,1
"CDC23",0.5,0.5,0.742810969879397
"SAMD5",1,1,1
"PPIG",0.5,0.1875,0.446296560994629
"TIMP3",0.75,0.08984375,0.190325193501167
"NUP93",0.8125,0.8125,0.981206983882324
"IGSF21",0.25,0.25,0.596573590279973
"SPI1",1,0.0625,0.235786795139986
"THOC5",1,1,1
"STAG3",0.01953125,0.01953125,0.0964011627352629
"ATP2B2",0.3125,0.174444439724539,0.281811887325682
"ETNPPL",0.875,0.875,0.991839968546457
"EPN1",0.75,0.75,0.965761554338836
"RHBDL1",1,0.36328125,0.73113183388026
"SDK1",1,1,1
"ATP6V1B2",1,0.109375,0.351418914689539
"TWSG1",0.25,0.25,0.596573590279973
"PSME4",0.5,0.5,0.846573590279973
"ZNF850",0.5,0.5,0.846573590279973
"HOXB7",1,1,1
"STXBP5",0.5,0.5,0.846573590279973
"SYNPO2",0.25,0.25,0.596573590279973
"EHD1",0.25,0.303619384765625,0.38493019270998
"BRF1",0.25,0.25,0.596573590279973
"CYP4F3",0.721401453018188,0.427767775952816,0.18482071756424
"CCR7",0.5,0.25,0.596573590279973
"PEAK3",1,0.3125,0.675984628064276
"FBXL3",1,0.14453125,0.424092197960576
"ZNF768",0.5,0.5,0.846573590279973
"RAF1",1,0.125,0.38493019270998
"NR1H2",0.5,0.65625,0.772194534043639
"NFKBIL1",0.5,0.5,0.846573590279973
"TAF4",1,0.5,0.846573590279973
"OSGEP",0.5,0.0625,0.235786795139986
"KPNA3",1,0.109375,0.351418914689539
"SPAG4",0.109375,0.109375,0.351418914689539
"ATAD5",1,1,1
"NTM",1,0.5,0.846573590279973
"FZD3",1,1,1
"NSG2",0.5,0.5,0.846573590279973
"SNRNP40",0.3125,0.1875,0.446296560994629
"GLG1",0.3125,0.3125,0.675984628064276
"B3GNT2",0.5,0.5,0.846573590279973
"CLIP3",1,0.0546875,0.213615943781642
"SGPP1",1,0.25,0.596573590279973
"INPP4B",0.5,0.5,0.846573590279973
"ENTPD2",0.0046776533126831,0.0046776533126831,0.0297730702591186
"LGI2",0.5,0.5,0.846573590279973
"GADD45GIP1",0.25390625,0.25390625,0.60195844276545
"NEUROG2",1,1,1
"PPP2R5A",0.5,0.25,0.596573590279973
"CELF1",1,0.2265625,0.562947645187978
"IVNS1ABP",1,1,1
"ERLIN1",1,0.1875,0.501370581294688
"RBM15",0.5,0.125,0.38493019270998
"KCNK1",0.5,0.5,0.846573590279973
"ZDHHC19",0.875,0.875,0.991839968546457
"SPATA31A5",1,0.125,0.38493019270998
"KIF5A",1,0.5,0.846573590279973
"SPECC1L",0.25,0.25,0.596573590279973
"KCNMB2",0.5,0.5,0.846573590279973
"TPSG1",0.0546875,0.0546875,0.213615943781642
"ABR",1,0.21197509765625,0.540809199707367
"CXorf40B",0.5,0.5,0.846573590279973
"SALL4",0.5,0.5,0.846573590279973
"CTNND2",1,1,1
"FGF23",1,1,1
"RPAP1",0.36328125,0.36328125,0.73113183388026
"ARAP2",0.5,0.5,0.846573590279973
"EXTL3",0.5,0.0625,0.213615943781642
"INTS8",0.5,0.1875,0.446296560994629
"MAP2K7",1,0.0625,0.235786795139986
"KCNH8",0.65625,0.78802490234375,0.885509143996746
"PLD6",0.9921875,0.9921875,0.999969402637112
"NRBP1",1,0.125,0.38493019270998
"SIN3A",1,0.3125,0.675984628064276
"TP53BP1",0.25,0.25,0.596573590279973
"CCDC71L",1,0.109375,0.351418914689539
"ZBTB3",1,1,1
"LHX8",1,0.0625,0.235786795139986
"HIF1AN",0.3125,0.2265625,0.446296560994629
"USP19",0.25,0.25,0.596573590279973
"PRKG1",1,1,1
"DIP2A",0.5,0.3125,0.596573590279973
"FAM122A",1,1,1
"APBB1IP",0.5,0.5,0.846573590279973
"SGTB",0.25,0.25,0.596573590279973
"TOPBP1",0.5,0.5,0.846573590279973
"CABP1",1,0.125,0.38493019270998
"DTYMK",0.5,0.5,0.846573590279973
"CCT5",1,1,1
"PRKCE",1,0.1875,0.501370581294688
"FRMD4B",0.25,0.25,0.596573590279973
"GORASP2",0.5,0.34375,0.596573590279973
"GRIA1",0.125,0.323802947998047,0.268683747575664
"NUAK1",1,1,1
"FOXB1",1,0.0625,0.235786795139986
"SMAD5",0.5,0.1875,0.446296560994629
"ARMC4",0.34375,0.240341186523438,0.401521595297996
"NDRG3",0.5,0.5,0.846573590279973
"GMIP",0.6875,0.36328125,0.545239977572617
"PI4K2A",1,0.9453125,0.998476608727094
"MAPK11",1,0.125,0.38493019270998
"PARD3",0.5,0.5,0.846573590279973
"KAT5",1,0.125,0.38493019270998
"APC",0.25,0.25,0.596573590279973
"DPY30",1,0.125,0.38493019270998
"TANC2",0.5,0.5,0.846573590279973
"C16orf78",0.03515625,0.03515625,0.152857717985508
"CRH",1,0.11328125,0.359994401641795
"FRG1",1,1,1
"PRPF39",0.25,0.25,0.596573590279973
"SEC24C",1,1,1
"ZNF202",1,0.1875,0.501370581294688
"ZNF496",1,1,1
"TNFRSF1B",0.5,0.5,0.846573590279973
"ARSG",0.5,0.5,0.846573590279973
"FBXL14",1,0.03125,0.139554246962491
"AGO2",1,0.25390625,0.60195844276545
"HBG1",1,0.125,0.38493019270998
"EPX",0.280739800873959,0.280739800873959,0.637371153875758
"RNF122",1,1,1
"LSM4",0.5,0.25,0.596573590279973
"IL1R2",0.5,0.5,0.846573590279973
"FAM50A",1,0.0625,0.235786795139986
"CNOT1",1,0.21197509765625,0.540809199707367
"RORA",0.5,0.109375,0.315667838824839
"STARD13",1,1,1
"ZC3H12D",0.5,0.2265625,0.474544779940224
"TK2",1,1,1
"OPN5",1,1,1
"MPP6",0.25,0.25,0.596573590279973
"DHX30",0.5,0.303619384765625,0.518062093291147
"KLHDC8B",0.5,0.5,0.846573590279973
"DDX6",1,0.5,0.846573590279973
"RBM42",0.5,0.1875,0.446296560994629
"ZFP36L1",1,0.2265625,0.562947645187978
"CRY1",0.34375,0.34375,0.710820216562966
"MED1",0.5,0.5,0.846573590279973
"ECHS1",0.5,0.5,0.846573590279973
"THBS3",0.604736328125,0.604736328125,0.90889616702116
"FCHO1",0.25,0.25,0.596573590279973
"FAM126B",0.25,0.25,0.596573590279973
"GNG8",0.5,0.0625,0.235786795139986
"NPTN",0.5,0.0843187719583512,0.221377555465889
"SAP130",0.5,0.08984375,0.26213681320044
"SPRED2",0.5,0.125,0.38493019270998
"TFAM",0.5,0.25,0.596573590279973
"MSI1",0.5,0.3125,0.596573590279973
"MYH1",0.0557014455305095,0.055580559551997,0.127581274563005
"DNAJC3",0.5,0.5,0.846573590279973
"PHETA1",1,1,1
"SLTM",0.5,0.5,0.846573590279973
"ZDHHC18",1,1,1
"KAT7",0.5,0.25390625,0.491469604034026
"MICB",1,1,1
"ADGRA3",0.5,0.292332355864346,0.484822004017579
"SLIT3",0.5,0.5,0.846573590279973
"NR1H3",0.5,0.5,0.846573590279973
"IGF1R",1,1,1
"FYB1",0.5,0.5,0.846573590279973
"SRPRA",0.5,0.5,0.846573590279973
"TRPC4",1,0.25,0.596573590279973
"IRF9",0.5,0.5,0.846573590279973
"TFEB",1,1,1
"CPM",1,1,1
"CCND2",1,0.1875,0.501370581294688
"SLC25A44",1,0.875,0.965761554338836
"COL27A1",0.25,0.25,0.596573590279973
"KDM2B",0.25,0.125,0.38493019270998
"NAB1",0.5,0.5,0.846573590279973
"BCORL1",1,1,1
"KLHL41",0.5,0.5,0.846573590279973
"TM6SF2",0.3125,0.3125,0.675984628064276
"BTN3A3",0.399180491730174,0.270312035982256,0.220684553260166
"TUT4",1,0.2265625,0.562947645187978
"PHC1",1,0.0625,0.235786795139986
"SF3B1",1,0.125,0.38493019270998
"MGAT1",1,0.1875,0.501370581294688
"SELENOM",0.0546875,0.0546875,0.213615943781642
"RSBN1",0.5,0.1875,0.38493019270998
"SYNCRIP",0.5,0.5,0.742810969879397
"LAMC1",0.5,0.5,0.846573590279973
"SPATS2L",0.3125,0.3125,0.675984628064276
"CSTF3",0.5,0.3125,0.596573590279973
"LANCL3",1,1,1
"TBC1D10A",1,0.25,0.596573590279973
"NCKAP5",0.5,0.5,0.846573590279973
"BMT2",1,0.109375,0.351418914689539
"SIAH1",1,0.125,0.38493019270998
"WWP1",1,0.171875,0.474544779940224
"RDH10",1,0.125,0.38493019270998
"LRRTM4",0.5,0.5,0.846573590279973
"GALR1",0.5,0.5,0.846573590279973
"NLRP3",0.75,0.75,0.965761554338836
"GUCY2D",0.5,0.29052734375,0.511489442249025
"DYNC1I1",0.75,0.75,0.965761554338836
"PIK3R6",0.833847045898437,0.833847045898437,0.985361466561743
"HNRNPLL",1,1,1
"SLCO3A1",0.5,0.5,0.664033723921589
"SLC16A7",0.6875,0.6875,0.94510174649097
"WNT8A",0.5,0.5,0.846573590279973
"PIK3CA",1,0.34375,0.710820216562966
"IL1RAPL2",1,0.125,0.38493019270998
"KCNA7",1,0.25390625,0.424092197960576
"CRLF1",1,1,1
"TNK2",0.875,0.875,0.991839968546457
"MAGOHB",1,0.125,0.38493019270998
"PTPN14",1,1,1
"PPP4R1",0.5,0.25,0.596573590279973
"PSKH1",0.6875,0.6875,0.94510174649097
"MEF2A",0.5,0.5,0.846573590279973
"MMP14",0.5,0.5,0.846573590279973
"SNIP1",1,1,1
"DPYSL2",1,0.2265625,0.562947645187978
"NTMT1",1,1,1
"SMG1",0.75,0.25390625,0.471094211045876
"NELFB",0.5,0.5,0.846573590279973
"FOXO6",1,0.179641723632813,0.48804898850748
"TRAF3",1,0.125,0.38493019270998
"FOXO1",0.5,0.25,0.596573590279973
"MAOA",0.5,0.5,0.846573590279973
"CAMTA1",1,1,1
"CUX2",1,0.5,0.846573590279973
"PLEKHA8",0.875,0.875,0.991839968546457
"CELF5",1,0.1875,0.501370581294688
"DRC1",0.04656982421875,0.04656982421875,0.18939027739693
"STK38L",0.5,0.3125,0.596573590279973
"OR4K15",0.5,0.5,0.846573590279973
"OR5AP2",1,1,1
"FBXO21",0.5,0.3125,0.596573590279973
"HPCAL4",1,1,1
"MROH2A",0.960512225999459,0.960512225999459,0.999209888196793
"CTNNAL1",0.5,0.25390625,0.446296560994629
"ARHGEF1",1,0.5,0.846573590279973
"SLC25A25",1,0.125,0.38493019270998
"HOXC13",1,0.25,0.596573590279973
"ADAM21",0.34375,0.34375,0.710820216562966
"AP3B2",1,0.2265625,0.562947645187978
"SLC12A3",0.123894281685352,0.123894281685352,0.382626011177122
"GPR107",0.5,0.5,0.846573590279973
"SLC2A8",0.0313683401779143,0.0313683401779143,0.139964158977778
"RPS6KB1",1,0.125,0.38493019270998
"PXDC1",0.5,0.5,0.846573590279973
"RUVBL2",1,0.5,0.846573590279973
"RBMS1",0.5,0.5,0.846573590279973
"HCN1",1,0.22912915982306,0.566743969532726
"NSA2",0.25,0.376953125,0.451707638262899
"SLIT1",0.25,0.25,0.596573590279973
"ID2",0.5,0.5,0.846573590279973
"SCAI",0.5,0.14453125,0.315667838824839
"DDN",1,1,1
"VCAM1",0.5,0.5,0.846573590279973
"UBE4A",1,0.6875,0.94510174649097
"FLT3",0.5,0.5,0.846573590279973
"CHD4",0.25,0.5,0.462830004186118
"STAG1",1,0.25,0.596573590279973
"PDE4A",0.25,0.25172233581543,0.334424018679854
"KRT78",1,1,1
"HIPK4",0.875,0.875,0.991839968546457
"RAB11FIP5",1,0.5,0.846573590279973
"PPP1R3D",1,0.14453125,0.424092197960576
"SLC25A41",0.0757948160171509,0.0757948160171509,0.271324626489258
"CRACR2A",0.072998046875,0.072998046875,0.264057484229802
"PNPLA7",0.123894281685352,0.123894281685352,0.382626011177122
"LRRC8A",1,0.25390625,0.60195844276545
"NSF",1,0.25,0.596573590279973
"TMCC3",0.75,0.75,0.965761554338836
"TTF2",0.85546875,0.85546875,0.989012310590666
"SLC2A1",1,0.2744140625,0.629263589151039
"LCP2",0.5,0.5,0.846573590279973
"VIRMA",0.3125,0.5,0.627999039727009
"KLHDC3",0.5,0.109375,0.315667838824839
"WIZ",0.5,0.5,0.846573590279973
"CCDC69",1,1,1
"SNRNP70",1,0.34375,0.710820216562966
"PLSCR3",1,1,1
"NR4A1",1,1,1
"ANKRD17",1,0.105056762695313,0.341776383661316
"ATXN1",0.5,0.5,0.846573590279973
"KCND3",1,0.1875,0.501370581294688
"MED23",0.5,0.221034169197083,0.405963376243585
"ARNT",0.5,0.29052734375,0.511489442249025
"ZBTB44",1,1,1
"MTRF1L",0.25,0.25,0.596573590279973
"NADK2",0.5,0.5,0.846573590279973
"C9orf40",1,0.25,0.596573590279973
"KSR1",0.5,0.5,0.846573590279973
"RRAS2",1,0.34375,0.710820216562966
"BTBD11",0.5,0.5,0.846573590279973
"CATSPERG",0.931977026164532,0.804235847434029,0.479576193186891
"STXBP1",1,0.261733531951904,0.612568577380933
"LANCL2",0.5,0.5,0.846573590279973
"LIG3",0.65625,0.65625,0.932671336456324
"ZFAND3",1,0.125,0.38493019270998
"USF1",1,0.3125,0.38493019270998
"DOP1A",1,0.3125,0.675984628064276
"ARHGAP44",1,0.25,0.596573590279973
"SLC25A11",1,0.2265625,0.562947645187978
"THOC2",1,0.125,0.38493019270998
"LYPLA2",0.5,0.5,0.846573590279973
"DIRC2",0.5,0.125,0.38493019270998
"LSM11",1,0.25,0.596573590279973
"TBC1D32",0.78802490234375,0.411901473999024,0.297459572620374
"IL4",0.5,0.5,0.846573590279973
