"","LoF_pvalue","All_variants_pvalue","fisher_combine_pvalue","LoF_ACAT_pvalue","Missense_ACAT_pvalue"
"TIMP4",1,1,1,1,0.967741935483871
"PRKAG2",1,1,1,NA,0.977777777777778
"MFSD2A",1,1,1,NA,0.977777777777778
"SVOPL",0.221834750601174,0.221834750601174,0.555878518422368,0.5,0.988505747126437
"CEP44",0.25,0.25,0.596573590279973,0.25,0.977272727272727
"FLYWCH2",1,1,1,NA,0.95
"C4orf17",1,1,1,1,0.961538461538462
"MAGEB16",1,1,1,NA,0.9375
"ZNF354A",0.75,0.75,0.965761554338836,0.5,0.98
"ZSCAN9",0.581807590985087,0.581807590985087,0.896923591898053,0.403457788398064,0.980392156862745
"TEX10",0.5,0.5,0.846573590279973,0.5,0.984615384615385
"MAGEB2",0.5,0.5,0.846573590279973,0.5,0.958333333333333
"POLL",0.2744140625,0.2744140625,0.629263589151039,0.8,0.985074626865672
"DBNDD2",1,1,1,NA,0.95
"OR1F1",0.592735290527344,0.592735290527344,0.902740215925116,0.5,0.986111111111111
"SHROOM1",1,0.65625,0.846573590279973,1,0.986842105263158
"HEBP1",0.5,0.5,0.846573590279973,0.5,0.96875
"RAX2",1,1,1,NA,0.958333333333333
"NDUFB7",0.75,0.75,0.965761554338836,0.5,0.96
"DENND6B",0.109375,0.109375,0.351418914689539,0.562832958189001,0.987179487179487
"COL22A1",0.303619384765625,0.303619384765625,0.665527736157895,0.916666666666667,0.995121951219512
"DHRSX",0.75,0.75,0.965761554338836,0.75,0.973684210526316
"MUSTN1",1,1,1,NA,0.928571428571429
"OR4N5",1,1,1,1,0.982758620689655
"ABHD10",0.5,0.5,0.846573590279973,0.666666666666667,0.96969696969697
"MREG",0.5,0.5,0.846573590279973,0.5,0.956521739130435
"DNAJC15",0.623046875,0.623046875,0.917831237498511,0.8,0.928571428571429
"NPS",1,1,1,NA,0.9
"FAAH2",0.5,0.5,0.846573590279973,0.5,0.979591836734694
"SFTA2",1,1,1,NA,0.5
"TSNAX",1,1,1,NA,0.944444444444444
"TMA16",1,1,1,NA,0.9375
"SHLD2",0.75,0.75,0.965761554338836,0.5,0.985294117647059
"TGFBI",1,1,1,0.8,0.989010989010989
"EFNA2",1,1,1,1,0.9375
"MLLT11",1,1,1,NA,0.666666666666667
"IFNE",1,1,1,1,0.961538461538462
"RABEPK",0.604736328125,0.604736328125,0.90889616702116,0.690731029481796,0.980769230769231
"MST1R",0.5,0.5,0.846573590279973,0.9,0.994350282485876
"OR4K5",1,1,1,NA,0.928571428571429
"KLRC4",0.5,0.5,0.846573590279973,0.5,0.928571428571429
"CXCL10",1,1,1,NA,0.857142857142857
"SLC16A12",1,1,1,NA,0.981818181818182
"GSTM5",0.8665771484375,0.8665771484375,0.990674583064462,0.75,0.976190476190476
"ALKAL2",1,1,1,NA,0.9
"MSS51",0.894488201195599,0.894488201195599,0.994226825830888,0.833333333333333,0.986301369863014
"ME3",0.25,0.25,0.596573590279973,0.25,0.983050847457627
"LY6K",1,1,1,NA,0.958333333333333
"AMER3",1,1,1,NA,0.991228070175439
"WFDC8",0.5,0.5,0.846573590279973,0.5,0.970588235294118
"AIMP2",1,1,1,NA,0.984375
"SCIMP",1,1,1,NA,0.923076923076923
"PLAC1",1,1,1,NA,0.9
"CR1L",0.5,0.5,0.846573590279973,0.857142857142857,0.988372093023256
"TPD52L3",1,1,1,0.5,0.961538461538462
"CCDC9B",0.8125,0.8125,0.981206983882324,0.75,0.983870967741935
"DERA",0.5,0.5,0.846573590279973,0.5,0.964285714285714
"RNF157",0.5,0.5,0.846573590279973,0.5,0.985915492957746
"GCSH",1,1,1,NA,0.928571428571429
"B3GALT2",1,1,1,NA,0.970588235294118
"DNAL4",1,1,1,NA,0.75
"EVPL",0.604736328125,0.604736328125,0.90889616702116,0.875,0.996941896024465
"EPCAM",0.63671875,0.63671875,0.924150940307291,0.857142857142857,0.978260869565217
"TP53AIP1",0.905376434326172,0.905376434326172,0.995374900953063,0.88823502742965,0.9
"MDM1",0.74609375,0.74609375,0.964627606010508,0.833333333333333,0.986111111111111
"TNN",0.5,0.5,0.846573590279973,0.9375,0.994413407821229
"ROGDI",0.5,0.5,0.846573590279973,0.5,0.979166666666667
"METTL5",1,1,1,1,0.947368421052632
"INO80C",1,1,1,NA,0.947368421052632
"TPO",0.890625,0.401809692382813,0.440372535536179,0.8,0.991596638655462
"OR52N5",1,1,1,NA,0.954545454545455
"NFU1",0.75,0.75,0.965761554338836,0.75,0.954545454545455
"SNRNP48",0.5,0.5,0.846573590279973,0.5,0.96969696969697
"PAGE1",1,1,1,NA,0.888888888888889
"GNS",1,1,1,1,0.981132075471698
"IL17REL",1,1,1,1,0.972222222222222
"TMEM134",0.594862061354154,0.594862061354154,0.903848721804518,0.556197326532861,0.958333333333333
"LSMEM2",0.98046875,0.98046875,0.999808011102705,0.666666666666667,0.956521739130435
"PDZK1IP1",0.5,0.5,0.846573590279973,0.5,0.947368421052632
"BRCA2",0.305843667847471,0.305843667847471,0.668170910357349,0.833333333333333,0.997267759562842
"FKBP1C",0.875,0.875,0.991839968546457,0.875,0.958333333333333
"MYL6",1,1,1,NA,0.923076923076923
"CCDC102B",0.944298554469491,0.944298554469491,0.998419040740758,0.833333333333333,0.982456140350877
"YJEFN3",1,1,1,NA,0.977272727272727
"MTG2",0.75,0.75,0.965761554338836,0.5,0.985074626865672
"CCL17",0.5,0.5,0.846573590279973,0.5,0.916666666666667
"EPHA6",1,1,1,NA,0.990291262135922
"MBL2",0.8125,0.8125,0.981206983882324,0.8125,0.972222222222222
"ITM2A",1,1,1,NA,0.923076923076923
"CXCL9",1,1,1,NA,0.909090909090909
"GMPPA",0.75,0.75,0.965761554338836,0.5,0.976744186046512
"GXYLT1",1,1,1,NA,0.96551724137931
"CAAP1",1,1,1,NA,0.967741935483871
"PIP4P1",1,1,1,NA,0.947368421052632
"SMAGP",1,1,1,NA,0.923076923076923
"EIF3J",1,1,1,NA,0.944444444444444
"NAXD",0.988672077655792,0.988672077655792,0.999935595436133,0.857142857142857,0.982142857142857
"UQCRFS1",1,0.5,0.846573590279973,NA,0.928571428571429
"ARL2BP",1,1,1,NA,0.923076923076923
"CLDN8",1,1,1,NA,0.96875
"ASIP",1,1,1,NA,0.857142857142857
"SNTB2",0.25,0.125,0.38493019270998,0.5,0.972222222222222
"MCAM",0.25,0.25,0.596573590279973,0.5,0.988888888888889
"MAP1LC3C",0.5,0.5,0.846573590279973,0.5,0.933333333333333
"STX5",0.75,0.75,0.965761554338836,0.75,0.975
"RAB3D",1,1,1,0.5,0.96
"ZSCAN2",0.5,0.5,0.846573590279973,0.5,0.983606557377049
"CYP7B1",0.34375,0.34375,0.710820216562966,0.602416382349567,0.978260869565217
"ZNF99",0.63206059957156,0.63206059957156,0.922031043386707,0.606427960747187,0.989473684210526
"LIN52",1,1,1,NA,0.875
"MARCO",0.875,0.875,0.991839968546457,0.75,0.98780487804878
"TSPO",1,1,1,1,0.941176470588235
"SLC35B1",1,1,1,1,0.96
"KRTAP21-2",1,1,1,1,0.857142857142857
"NEDD1",0.5,0.5,0.846573590279973,0.5,0.979591836734694
"C1orf226",1,1,1,NA,0.96551724137931
"OR2J3",1,1,1,NA,0.972222222222222
"AKR1C4",0.14453125,0.14453125,0.424092197960576,0.587739828045911,0.979166666666667
"OOSP2",1,1,1,1,0.923076923076923
"SPATA8",0.875,0.875,0.991839968546457,0.5,0.941176470588235
"S100A4",1,1,1,NA,0.941176470588235
"SRRM1",1,1,1,NA,0.986301369863014
"HBZ",1,1,1,NA,0.75
"TMEM143",0.236564829945564,0.236564829945564,0.577580835692433,0.833333333333333,0.985074626865672
"MON1A",0.875,0.5,0.719096540162062,0.5,0.984848484848485
"FAM24A",0.5,0.5,0.846573590279973,0.5,0.9
"MPI",0.75,0.75,0.965761554338836,0.5,0.980769230769231
"COMMD10",1,1,1,NA,0.947368421052632
"CMTM8",1,1,1,NA,0.947368421052632
"UCMA",0.34375,0.34375,0.710820216562966,0.552334294069877,0.972222222222222
"LCN15",1,1,1,NA,0.95
"GJA9",0.125,0.125,0.38493019270998,0.5,0.983333333333333
"C1orf50",0.9375,0.9375,0.998004863566473,0.9375,0.9375
"ACSBG2",0.875,0.875,0.991839968546457,0.666666666666667,0.987654320987654
"FUT6",0.385323043403105,0.385323043403105,0.752795312003511,0.666666666666667,0.982456140350877
"ARMCX1",1,1,1,NA,0.9
"AKIP1",0.25,0.25,0.596573590279973,0.5,0.947368421052632
"OXA1L",0.74609375,0.74609375,0.964627606010508,0.857142857142857,0.987179487179487
"BANF2",1,1,1,NA,0.888888888888889
"DNAJC18",0.5,0.5,0.846573590279973,0.833333333333333,0.973684210526316
"LRRC59",1,1,1,NA,0.96
"ZNF606",1,1,1,NA,0.984615384615385
"GKN1",0.5,0.5,0.846573590279973,0.5,0.944444444444444
"PRR3",1,1,1,NA,0.95
"CREG1",1,1,1,1,0.909090909090909
"FYCO1",0.34375,0.34375,0.710820216562966,0.833333333333333,0.99492385786802
"SNCG",1,1,1,NA,0.947368421052632
"UNG",0.5,0.5,0.846573590279973,0.5,0.96
"NPDC1",1,1,1,NA,0.976190476190476
"FEM1B",1,0.5,0.846573590279973,NA,0.96
"FAM221A",0.3125,0.3125,0.675984628064276,0.602416382349567,0.96969696969697
"IL17C",1,1,1,1,0.973684210526316
"SLC19A2",1,1,1,1,0.977272727272727
"TPRKB",1,1,1,1,0.9
"GIPC3",1,1,1,1,0.96875
"FBXL22",0.5,0.5,0.846573590279973,0.5,0.972222222222222
"NEUROD6",1,1,1,NA,0.95
"PRXL2C",1,1,1,NA,0.941176470588235
"COL12A1",0.25,0.25,0.596573590279973,0.5,0.996923076923077
"ATP5PF",1,1,1,NA,0.909090909090909
"PLCXD3",1,1,1,NA,0.96
"GLRB",1,1,1,0.5,0.981818181818182
"CCL8",0.5,0.5,0.846573590279973,0.5,0.933333333333333
"ANGPTL3",0.5,0.5,0.846573590279973,0.666666666666667,0.978260869565217
"STEAP4",0.661180257797241,0.661180257797241,0.934729553676361,0.666666666666667,0.976190476190476
"CCDC153",0.585788362917549,0.585788362917549,0.899066052202125,0.612381146704562,0.972222222222222
"SASS6",1,1,1,1,0.975609756097561
"LIN9",1,1,1,NA,0.962962962962963
"TUBAL3",0.96484375,0.96484375,0.999374647028678,0.5,0.985714285714286
"TIMMDC1",0.75,0.75,0.965761554338836,0.75,0.971428571428571
"PRELID3B",1,1,1,NA,0.9375
"CEBPE",1,1,1,NA,0.964285714285714
"SSNA1",0.875,0.875,0.991839968546457,0.875,0.928571428571429
"OR5AK2",0.155252329539508,0.155252329539508,0.444441395414663,0.650314689461542,NA
"GPR158",0.75,0.5,0.742810969879397,0.5,0.991935483870968
"H2BFM",1,1,1,NA,0.95
"ANO7",0.78244275255385,0.78244275255385,0.97440296883387,0.909090909090909,0.993670886075949
"NUDT14",0.5,0.5,0.846573590279973,0.5,0.961538461538462
"PRRG1",1,1,1,NA,0.928571428571429
"NOVA1",1,1,1,NA,0.967741935483871
"PPP1R3B",0.5,0.5,0.846573590279973,0.666666666666667,0.980769230769231
"HSD11B1",1,1,1,NA,0.96551724137931
"PRR15L",1,1,1,NA,0.928571428571429
"BMP2K",0.165467914471107,0.165467914471107,0.46314104788019,0.8,0.990990990990991
"PTGIS",1,1,1,0.5,0.989473684210526
"CASP8",0.875,0.875,0.991839968546457,0.5,0.972222222222222
"PRM1",1,1,1,NA,0.933333333333333
"CPXCR1",1,1,1,NA,0.941176470588235
"ZNF680",1,1,1,NA,0.979166666666667
"TSSC4",1,1,1,NA,0.980392156862745
"PDCD4",0.5,0.5,0.846573590279973,0.5,0.972222222222222
"APH1B",0.5,0.5,0.846573590279973,0.666666666666667,0.96969696969697
"FOXI1",1,1,1,NA,0.975
"KLK11",0.5,0.5,0.846573590279973,0.5,0.977272727272727
"PKP1",1,1,1,1,0.991379310344828
"TMEM116",1,1,1,NA,0.96969696969697
"KRTAP19-5",0.6875,0.6875,0.94510174649097,0.5,0.909090909090909
"DOK1",0.5,0.5,0.846573590279973,0.5,0.978723404255319
"CPNE3",0.5,0.5,0.846573590279972,0.857142857142857,0.983870967741935
"HAUS3",0.1875,0.1875,0.501370581294688,0.5,0.983870967741935
"RAI14",0.125,0.125,0.38493019270998,0.5,0.989130434782609
"RNASEH2B",0.75,0.75,0.965761554338836,0.5,0.971428571428571
"AP1M2",0.95343017578125,0.95343017578125,0.99889838943692,0.942269936212137,0.979166666666667
"CRISP2",0.65625,0.65625,0.932671336456324,0.666666666666667,0.96551724137931
"TFG",1,1,1,NA,0.96875
"ARMC9",0.75,0.75,0.965761554338836,0.666666666666667,0.986111111111111
"MAGEC2",1,1,1,NA,0.95
"SLC7A10",1,1,1,NA,0.980392156862745
"CCL15",1,1,1,NA,0.9375
"NDUFA13",1,1,1,1,0.956521739130435
"SPATA5",0.7255859375,0.7255859375,0.95833631868662,0.875,0.986486486486487
"RMI2",1,1,1,NA,0.560171186130863
"HILPDA",1,1,1,NA,0.8
"XKRX",1,1,1,NA,0.96
"SDCBP2",0.680115315678525,0.680115315678525,0.942294950105634,0.680115315678525,0.972972972972973
"ZC3H6",1,1,1,NA,0.990566037735849
"THAP1",1,1,1,NA,0.9375
"GART",1,1,1,NA,0.987341772151899
"CHRNA6",0.5,0.5,0.846573590279973,0.5,0.977777777777778
"IKBKG",1,1,1,NA,0.8
"ZCCHC13",0.8665771484375,0.8665771484375,0.990674583064462,0.5,0.9
"FAM72B",1,1,1,1,NA
"MSMB",1,1,1,1,NA
"SYT15",1,1,1,1,NA
"SLC18A3",1,1,1,1,NA
"OR4A47",1,1,1,1,NA
"PDCD7",1,1,1,1,NA
"GOLGA6B",1,1,1,1,NA
"FOXL1",1,1,1,1,NA
"ABHD17A",1,1,1,1,NA
"UBL5",1,1,1,1,NA
"HOXD1",1,1,1,1,NA
"NKX2-4",1,1,1,1,NA
"KCNS1",1,1,1,1,NA
"ACR",1,1,1,1,NA
"FAM153A",1,1,1,1,NA
"HIST1H2BA",1,1,1,1,NA
"HIST1H2BM",1,1,1,1,NA
"BIN3",1,1,1,1,NA
"CNTNAP3",1,1,1,1,NA
"PGK2",1,1,1,1,0.984126984126984
"CENPX",1,1,1,NA,0.888888888888889
"C1D",1,1,1,NA,0.9
"LCE2C",1,1,1,1,0.96
"CMSS1",1,1,1,NA,0.96
"PLEKHG2",0.63671875,0.63671875,0.924150940307291,0.857142857142857,0.994791666666667
"XIAP",1,1,1,NA,0.944444444444444
"STAC",0.6875,0.6875,0.94510174649097,0.75,0.976190476190476
"NIP7",1,1,1,NA,0.947368421052632
"WDR5",1,1,1,NA,0.857142857142857
"MAGEL2",1,1,1,NA,0.988235294117647
"SLC7A5",1,0.34375,0.710820216562966,NA,0.981818181818182
"DEFB131A",1,1,1,1,0.923076923076923
"WBP2NL",0.5,0.5,0.846573590279973,0.75,0.976744186046512
"KRTAP5-7",1,1,1,NA,0.947368421052632
"HTR1B",1,1,1,NA,0.967741935483871
"TEX9",0.623046875,0.623046875,0.917831237498511,0.857142857142857,0.975609756097561
"ALG10B",0.109375,0.109375,0.351418914689539,0.5,0.980392156862745
"RNF216",0.5,0.5,0.846573590279973,0.5,0.989130434782609
"CNKSR3",0.75,0.75,0.965761554338836,0.5,0.983606557377049
"PSMD7",1,1,1,NA,0.962962962962963
"ZNF639",1,1,1,NA,0.971428571428571
"VCX",1,1,1,NA,0.857142857142857
"SPIDR",0.0625,0.0625,0.235786795139986,0.833333333333333,0.991596638655462
"RPL26L1",0.5,0.5,0.846573590279973,0.5,0.933333333333333
"LIMCH1",0.5,0.5,0.846573590279973,0.75,0.991525423728814
"PWP1",0.5,0.5,0.742810969879398,0.875,0.977272727272727
"LIN37",0.96875,0.96875,0.99950655149225,0.75,0.970588235294118
"TNP1",1,1,1,NA,0.888888888888889
"PCDHGA8",0.78802490234375,0.78802490234375,0.975752597798862,0.833333333333333,NA
"SWAP70",1,1,1,NA,0.96969696969697
"OTUD6B",0.75,0.75,0.965761554338836,0.5,0.972972972972973
"OTP",1,0.34375,0.710820216562966,NA,0.964285714285714
"PUS3",0.75,0.75,0.965761554338836,0.75,0.982758620689655
"LCMT1",1,1,1,1,0.972972972972973
"ZNF93",0.890625,0.890625,0.993787710702062,0.75,0.981818181818182
"GSTP1",1,1,1,1,0.967741935483871
"KCTD1",1,1,1,NA,0.916666666666667
"OSTN",0.75,0.75,0.965761554338836,0.5,0.928571428571429
"CDRT15",0.6875,0.5,0.710820216562966,0.6875,0.640220686778981
"SFT2D2",0.5,0.5,0.846573590279973,0.666666666666667,0.888888888888889
"OCM2",1,0.984375,0.965761554338836,1,0.923076923076923
"TSHZ2",1,1,1,NA,0.993243243243243
"VSX2",1,1,1,NA,0.972972972972973
"VN1R4",0.5,0.5,0.846573590279973,0.5,0.96969696969697
"KIAA0513",1,1,1,NA,0.982142857142857
"CCDC169",1,1,1,NA,0.8
"MEI1",0.623046875,0.623046875,0.917831237498511,0.888888888888889,0.992
"C7orf33",0.65625,0.65625,0.932671336456324,0.75,0.956521739130435
"BEX1",1,1,1,NA,0.875
"AP3S2",1,1,1,NA,0.95
"MDS2",1,1,1,1,0.5
"MPPED1",1,1,1,NA,0.956521739130435
"MRPL36",1,1,1,NA,0.947368421052632
"GPIHBP1",1,1,1,NA,0.958333333333333
"S100A1",0.875,0.875,0.991839968546457,0.5,0.944444444444444
"SEC61B",1,1,1,NA,0.666666666666667
"KLRC3",0.531687965175748,0.531687965175748,0.867554451705336,0.679110270216208,0.956521739130435
"MCHR1",1,1,1,NA,0.986666666666667
"COX6A1",1,1,1,NA,0.952380952380952
"ASB3",0.9375,0.9375,0.998004863566473,0.5,0.984615384615385
"SH2D1B",0.6875,0.6875,0.94510174649097,0.779781820901355,0.909090909090909
"UBE2L6",0.8125,0.8125,0.981206983882324,0.666666666666667,0.933333333333333
"MRPS11",1,1,1,NA,0.961538461538462
"LMO7",0.38720703125,0.38720703125,0.754587422494125,0.857142857142857,0.99375
"C11orf54",0.623046875,0.623046875,0.917831237498511,0.8,0.956521739130435
"GPRC6A",0.604736328125,0.604736328125,0.90889616702116,0.833333333333333,0.989583333333333
"SLC35C2",0.5,0.5,0.846573590279973,0.5,0.971428571428571
"GYPC",1,1,1,1,0.96875
"STYXL1",1,1,1,1,0.96969696969697
"NUDT12",0.125,0.125,0.38493019270998,0.5,0.975609756097561
"DNAJC21",0.5,0.5,0.846573590279973,0.647583617650433,0.98780487804878
"C5orf24",1,1,1,NA,0.9375
"RNF103",1,1,1,NA,0.985507246376812
"IL32",0.5,0.5,0.846573590279973,0.75,0.964285714285714
"TUBB4A",1,0.5,0.846573590279973,NA,0.923076923076923
"OR4K2",1,1,1,NA,0.941176470588235
"MT1G",1,1,1,NA,0.888888888888889
"QSOX1",0.303619384765625,0.303619384765625,0.665527736157895,0.666666666666667,0.989130434782609
"SPRR2E",1,1,1,NA,0.909090909090909
"LCN12",0.25390625,0.25390625,0.60195844276545,0.552685516519204,0.962962962962963
"MAGEA10",1,1,1,NA,0.958333333333333
"NDUFA5",0.14197388049819,0.14197388049819,0.419122821641014,0.14197388049819,0.875
"MRPS18B",0.25,0.25,0.596573590279973,0.5,0.964285714285714
"VSTM1",1,1,1,1,0.96
"RNU6-1277P",1,1,1,NA,0.952380952380952
"SLC39A11",0.6875,0.6875,0.94510174649097,0.5,0.978260869565217
"ATP5PD",1,1,1,NA,0.933333333333333
"ZCCHC18",1,1,1,NA,0.947368421052632
"TMEM254",0.5,0.5,0.846573590279973,0.5,0.933333333333333
"RASSF7",1,1,1,NA,0.984615384615385
"CEACAM3",0.3125,0.3125,0.675984628064276,0.75,0.96969696969697
"SLC29A3",1,1,1,NA,0.985294117647059
