"","LoF_T","LoF_UT","LoF_OR","LoF_P_value","Missense_T","Missense_UT","Missense_OR","Missense_P_value","All_variants_T","All_variants_UT","All_variants_OR","All_variants_P_value"
"ZNF296",0,0,0,1,0,0,0,1,0,0,0,1
"DPF1",0,0,0,1,0,2,0,1,0,2,0,1
"HTR4",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"SPNS2",0,0,0,1,1,1,1,0.75,1,1,1,0.75
"SSR2",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"ODF3B",0,1,0,1,0,0,0,1,0,1,0,1
"TRIM62",1,1,1,0.75,1,1,1,0.75,2,2,1,0.6875
"RIMBP2",0,0,0,1,0,0,0,1,0,0,0,1
"NGF",0,0,0,1,0,0,0,1,0,0,0,1
"PSMC4",0,0,0,1,1,3,0.333335894718525,0.9375,1,3,0.333335894718525,0.9375
"MED19",0,0,0,1,0,0,0,1,0,0,0,1
"ITGB4",2,2,1,0.6875,3,2,1.49995099608784,0.5,5,4,1.24997834728159,0.5
"MRC2",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"FBXO32",0,0,0,1,0,0,0,1,0,0,0,1
"PRKACG",0,0,0,1,0,0,0,1,0,0,0,1
"SMO",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"FXYD1",0,0,0,1,1,3,0.333335894718525,0.9375,1,3,0.333335894718525,0.9375
"CRTC3",0,0,0,1,1,2,0.500025679499842,0.875,1,2,0.500025679499842,0.875
"CLK3",0,0,0,1,5,5,1,0.623046875,5,5,1,0.623046875
"HTR2A",0,0,0,1,0,2,0,1,0,2,0,1
"CD2",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"DCAF8",0,0,0,1,0,1,0,1,0,1,0,1
"CHAD",0,0,0,1,0,0,0,1,0,0,0,1
"CORO2B",0,0,0,1,0,1,0,1,0,1,0,1
"NCLN",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"HDGFL3",0,0,0,1,4,5,0.800013857979829,0.74609375,4,5,0.800013857979829,0.74609375
"ATP2A1",2,3,0.666688446894727,0.8125,0,0,0,1,2,3,0.666688446894727,0.8125
"ITGA3",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"PTPRN",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"ZNF74",2,1,1.99989728727585,0.5,0,0,0,1,2,1,1.99989728727585,0.5
"HIPK2",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"USP42",1,0,Inf,0.5,2,6,0.333335983022799,0.96484375,3,6,0.500025676671552,0.91015625
"PWWP2B",0,0,0,1,1,1,1,0.75,1,1,1,0.75
"PRPH",48,54,0.88889645589717,0.755782767733683,0,0,0,1,48,54,0.88889645589717,0.755782767733683
"RRN3",2,0,Inf,0.25,3,4,0.750017180487538,0.7734375,5,4,1.24997834728159,0.5
"TYW1",3,0,Inf,0.125,0,0,0,1,3,0,Inf,0.125
"FAT1",2,3,0.666688446894727,0.8125,0,0,0,1,2,3,0.666688446894727,0.8125
"GLI2",0,0,0,1,0,0,0,1,0,0,0,1
"KDM4B",0,0,0,1,2,5,0.400001107722739,0.9375,2,5,0.400001107722739,0.9375
"CRTAC1",1,2,0.500025679499842,0.875,0,0,0,1,1,2,0.500025679499842,0.875
"ZMYM4",0,0,0,1,0,0,0,1,0,0,0,1
"KRT12",2,3,0.666688446894727,0.8125,3,4,0.750017180487538,0.7734375,5,7,0.714305042038473,0.80615234375
"JAZF1",0,0,0,1,21,15,1.39996213141995,0.202516123070381,21,15,1.39996213141995,0.202516123070381
"DCTN2",0,0,0,1,16,15,1.06669150059046,0.5,16,15,1.06669150059046,0.5
"HES7",0,0,0,1,0,2,0,1,0,2,0,1
"COPS4",0,0,0,1,0,1,0,1,0,1,0,1
"DNAH5",10,13,0.769246701144808,0.797563552856445,0,0,0,1,10,13,0.769246701144808,0.797563552856445
"DLX5",0,0,0,1,0,0,0,1,0,0,0,1
"KCNJ4",0,0,0,1,3,4,0.750017180487538,0.7734375,3,4,0.750017180487538,0.7734375
"SLC40A1",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"CKMT1A",2,0,Inf,0.25,4,5,0.800013857979829,0.74609375,6,5,1.19998340233392,0.5
"PHKA1",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"SND1",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"HIVEP1",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"GNG2",0,0,0,1,2,4,0.500025678084717,0.890625,2,4,0.500025678084717,0.890625
"SPTBN2",0,0,0,1,5,2,2.49999307675205,0.2265625,5,2,2.49999307675205,0.2265625
"PCDHGA4",5,4,1.24997834728159,0.5,0,0,0,1,5,4,1.24997834728159,0.5
"NXNL1",0,0,0,1,0,0,0,1,0,0,0,1
"FUS",0,1,0,1,7,4,1.7499237021537,0.2744140625,7,5,1.39996211862962,0.38720703125
"NFATC1",0,0,0,1,3,4,0.750017180487538,0.7734375,3,4,0.750017180487538,0.7734375
"FAM50B",0,0,0,1,0,3,0,1,0,3,0,1
"SLC4A5",6,3,1.99989729858785,0.25390625,0,0,0,1,6,3,1.99989729858785,0.25390625
"SERHL2",30,37,0.810823895040741,0.835783968651405,1,3,0.333335894718525,0.9375,31,40,0.77501553169243,0.882451218795829
"ST3GAL2",1,1,1,0.75,17,13,1.30766456004783,0.292332355864346,18,14,1.28568889421847,0.298307447927073
"THRAP3",0,0,0,1,0,0,0,1,0,0,0,1
"ALAS2",0,0,0,1,0,0,0,1,0,0,0,1
"EHBP1L1",1,3,0.333335894718525,0.9375,1,1,1,0.75,2,4,0.500025678084717,0.890625
"MRPS34",2,1,1.99989728727585,0.5,7,3,2.33334340675922,0.171875,9,4,2.25001976865234,0.1334228515625
"AKIRIN1",0,1,0,1,0,0,0,1,0,1,0,1
"C1QTNF1",1,2,0.500025679499842,0.875,0,0,0,1,1,2,0.500025679499842,0.875
"CTCFL",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"THEMIS2",4,0,Inf,0.0625,0,0,0,1,4,0,Inf,0.0625
"NECTIN2",0,0,0,1,0,0,0,1,0,0,0,1
"KLF10",0,0,0,1,0,3,0,1,0,3,0,1
"KRT72",2,3,0.666688446894727,0.8125,0,0,0,1,2,3,0.666688446894727,0.8125
"SRM",0,0,0,1,2,2,1,0.6875,2,2,1,0.6875
"TPM2",0,0,0,1,1,3,0.333335894718525,0.9375,1,3,0.333335894718525,0.9375
"IP6K1",0,0,0,1,3,5,0.600024236462594,0.85546875,3,5,0.600024236462594,0.85546875
"GPR157",1,0,Inf,0.5,1,3,0.333335894718525,0.9375,2,3,0.666688446894727,0.8125
"ATL2",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"UNK",0,0,0,1,3,4,0.750017180487538,0.7734375,3,4,0.750017180487538,0.7734375
"ITIH4",0,0,0,1,0,0,0,1,0,0,0,1
"EGR4",4,8,0.500025675260346,0.927001953125,0,0,0,1,4,8,0.500025675260346,0.927001953125
"PTK2B",0,0,0,1,0,0,0,1,0,0,0,1
"KCNC1",0,0,0,1,7,8,0.875008577518651,0.696380615234375,7,8,0.875008577518651,0.696380615234375
"F12",8,2,3.99939245288739,0.0546875,11,14,0.785729114345338,0.787821888923645,19,16,1.18748463523173,0.36793940042844
"MACO1",0,0,0,1,5,6,0.833344859649759,0.7255859375,5,6,0.833344859649759,0.7255859375
"ACVR1",0,1,0,1,1,0,Inf,0.5,1,1,1,0.75
"ENSA",0,0,0,1,1,2,0.500025679499842,0.875,1,2,0.500025679499842,0.875
"PITX1",0,0,0,1,2,4,0.500025678084717,0.890625,2,4,0.500025678084717,0.890625
"LRRC41",0,0,0,1,0,0,0,1,0,0,0,1
"RACK1",0,0,0,1,0,2,0,1,0,2,0,1
"BMP8B",3,2,1.49995099608784,0.5,0,0,0,1,3,2,1.49995099608784,0.5
"RPS6KA4",0,0,0,1,18,20,0.900007798860363,0.686448714921426,18,20,0.900007798860363,0.686448714921426
"VRTN",0,0,0,1,0,0,0,1,0,0,0,1
"HSPH1",2,1,1.99989728727585,0.5,0,0,0,1,2,1,1.99989728727585,0.5
"STEAP1B",0,2,0,1,2,4,0.500025678084717,0.890625,2,6,0.333335983022799,0.96484375
"NPTX1",0,0,0,1,0,1,0,1,0,1,0,1
"SMPD4",2,0,Inf,0.25,13,11,1.18180335734709,0.419409871101379,15,11,1.36360251041166,0.278598546981812
"FBXL16",0,0,0,1,0,2,0,1,0,2,0,1
"DEFA3",0,0,0,1,0,4,0,1,0,4,0,1
"KRT8",8,6,1.33330279511711,0.395263671875,0,0,0,1,8,6,1.33330279511711,0.395263671875
"C1orf167",5,13,0.384617816099617,0.98455810546875,0,0,0,1,5,13,0.384617816099617,0.98455810546875
"ADRM1",0,0,0,1,3,4,0.750017180487538,0.7734375,3,4,0.750017180487538,0.7734375
"FAT4",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"CACNG6",7,6,1.16665327255905,0.5,0,0,0,1,7,6,1.16665327255905,0.5
"PRR7",0,0,0,1,1,4,0.250037905700928,0.96875,1,4,0.250037905700928,0.96875
"KIF17",6,6,1,0.61279296875,26,15,1.733258844079,0.0586376029787064,32,21,1.52375790030904,0.0844889111438595
"INSR",2,1,1.99989728727585,0.5,10,12,0.833344854919788,0.738266468048096,12,13,0.923105277038368,0.654981017112732
"ADGRE5",0,1,0,1,2,3,0.666688446894727,0.8125,2,4,0.500025678084717,0.890625
"GOLGA6C",1,2,0.500025679499842,0.875,22,22,1,0.559802089359663,23,24,0.958323881693002,0.614566502713486
"ADGRF3",53,45,1.17776338323937,0.239846249783744,0,0,0,1,53,45,1.17776338323937,0.239846249783744
"EPHA7",0,0,0,1,0,0,0,1,0,0,0,1
"CHST14",0,0,0,1,14,15,0.933308545099101,0.644464448094368,14,15,0.933308545099101,0.644464448094368
"DPM1",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"LRRC37B",0,0,0,1,2,2,1,0.6875,2,2,1,0.6875
"UTP3",0,0,0,1,0,0,0,1,0,0,0,1
"REXO1",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"SPATA5L1",3,1,2.99997694771041,0.3125,0,1,0,1,3,2,1.49995099608784,0.5
"TBCC",0,0,0,1,0,0,0,1,0,0,0,1
"PTGS1",5,4,1.24997834728159,0.5,0,0,0,1,5,4,1.24997834728159,0.5
"KLK15",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"ELP6",6,3,1.99989729858785,0.25390625,0,0,0,1,6,3,1.99989729858785,0.25390625
"SESTD1",0,1,0,1,0,0,0,1,0,1,0,1
"MRPS12",0,0,0,1,0,0,0,1,0,0,0,1
"JUN",0,0,0,1,0,2,0,1,0,2,0,1
"CD163",0,1,0,1,0,0,0,1,0,1,0,1
"SLAIN2",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"GALNT10",4,3,1.33330279094402,0.5,0,0,0,1,4,3,1.33330279094402,0.5
"SP9",0,0,0,1,8,7,1.1428459396773,0.5,8,7,1.1428459396773,0.5
"TRIM8",0,0,0,1,24,19,1.26313489266964,0.271192005928243,24,19,1.26313489266964,0.271192005928243
"EML3",0,0,0,1,4,4,1,0.63671875,4,4,1,0.63671875
"NFIB",0,0,0,1,11,11,1,0.584094047546386,11,11,1,0.584094047546386
"ATXN7L3",0,0,0,1,0,0,0,1,0,0,0,1
"P2RX1",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"SNX27",0,0,0,1,0,0,0,1,0,0,0,1
"LENG9",4,3,1.33330279094402,0.5,0,0,0,1,4,3,1.33330279094402,0.5
"NALCN",4,5,0.800013857979829,0.74609375,3,8,0.375002781315075,0.96728515625,7,13,0.538486960275913,0.942340850830078
"USP3",0,0,0,1,0,0,0,1,0,0,0,1
"ZBTB1",1,0,Inf,0.5,170,180,0.944426366560653,0.721694435427502,171,180,0.949985423294078,0.703214845976533
"ULBP2",2,2,1,0.6875,9,8,1.12499038149059,0.5,11,10,1.09998018912661,0.5
"ISL1",0,0,0,1,3,5,0.600024236462594,0.85546875,3,5,0.600024236462594,0.85546875
"NCKIPSD",0,2,0,1,0,2,0,1,0,4,0,1
"UBQLN4",0,0,0,1,0,1,0,1,0,1,0,1
"CHIC1",0,0,0,1,0,2,0,1,0,2,0,1
"CEBPB",0,0,0,1,12,9,1.3333027992766,0.331811904907227,12,9,1.3333027992766,0.331811904907227
"MTR",1,2,0.500025679499842,0.875,0,0,0,1,1,2,0.500025679499842,0.875
"PRPF6",0,0,0,1,5,6,0.833344859649759,0.7255859375,5,6,0.833344859649759,0.7255859375
"POLQ",16,24,0.666688439536676,0.923070027918584,0,0,0,1,16,24,0.666688439536676,0.923070027918584
"KIF21A",0,2,0,1,0,0,0,1,0,2,0,1
"EEFSEC",0,0,0,1,0,1,0,1,0,1,0,1
"LSM1",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"ZC3H12A",0,0,0,1,0,0,0,1,0,0,0,1
"BTNL2",14,14,1,0.574722990393638,0,0,0,1,14,14,1,0.574722990393638
"ZBTB4",0,0,0,1,0,0,0,1,0,0,0,1
"TRPM7",0,0,0,1,2,3,0.666688446894727,0.8125,2,3,0.666688446894727,0.8125
"CLINT1",0,0,0,1,0,2,0,1,0,2,0,1
"GSN",1,2,0.500025679499842,0.875,0,0,0,1,1,2,0.500025679499842,0.875
"ZNF445",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"MYH8",46,36,1.2777532599709,0.160146681819007,3,4,0.750017180487538,0.7734375,49,40,1.2249809578801,0.198285079072758
"RAB27B",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"ZNF652",0,1,0,1,0,0,0,1,0,1,0,1
"STAT2",3,0,Inf,0.125,0,0,0,1,3,0,Inf,0.125
"FRYL",5,3,1.66659934587882,0.36328125,0,0,0,1,5,3,1.66659934587882,0.36328125
"BICC1",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"PIWIL1",0,1,0,1,0,1,0,1,0,2,0,1
"FOLH1",0,1,0,1,10,9,1.1111013014519,0.5,10,10,1,0.588098526000976
"MTO1",1,2,0.500025679499842,0.875,0,0,0,1,1,2,0.500025679499842,0.875
"C1QTNF5",0,0,0,1,3,5,0.600024236462594,0.85546875,3,5,0.600024236462594,0.85546875
"ABCA13",50,49,1.02040988617404,0.5,0,0,0,1,50,49,1.02040988617404,0.5
"BHLHE22",0,0,0,1,2,3,0.666688446894727,0.8125,2,3,0.666688446894727,0.8125
"HMX3",0,0,0,1,0,0,0,1,0,0,0,1
"UBE2O",0,0,0,1,1,1,1,0.75,1,1,1,0.75
"GNA13",0,0,0,1,2,3,0.666688446894727,0.8125,2,3,0.666688446894727,0.8125
"COPB2",0,0,0,1,1,1,1,0.75,1,1,1,0.75
"DVL3",1,0,Inf,0.5,0,2,0,1,1,2,0.500025679499842,0.875
"ARF6",0,0,0,1,0,2,0,1,0,2,0,1
"NPIPA5",2,0,Inf,0.25,5,11,0.45457100257277,0.961593627929688,7,11,0.636386680303911,0.881057739257812
"EIF3A",0,0,0,1,0,0,0,1,0,0,0,1
"RCC2",0,0,0,1,6,6,1,0.61279296875,6,6,1,0.61279296875
"DAB2",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"WNT8B",1,1,1,0.75,7,7,1,0.604736328125,8,8,1,0.598190307617187
"GPER1",0,1,0,1,0,0,0,1,0,1,0,1
"F10",0,1,0,1,0,0,0,1,0,1,0,1
"KMT5C",0,1,0,1,0,0,0,1,0,1,0,1
"PRDM14",0,0,0,1,0,2,0,1,0,2,0,1
"ITFG1",0,1,0,1,0,0,0,1,0,1,0,1
"FBXW9",0,2,0,1,0,0,0,1,0,2,0,1
"DNAJC13",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"PCDHAC2",0,0,0,1,3,5,0.600024236462594,0.85546875,3,5,0.600024236462594,0.85546875
"ZNF648",18,16,1.12499038985905,0.432083120220341,0,0,0,1,18,16,1.12499038985905,0.432083120220341
"KIRREL2",14,24,0.583357986016593,0.963524305741885,2,3,0.666688446894727,0.8125,16,27,0.592617018880934,0.967002982772101
"TRAPPC2",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"CNP",0,0,0,1,1,1,1,0.75,1,1,1,0.75
"TK1",0,0,0,1,0,0,0,1,0,0,0,1
"COL4A1",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"PLCL1",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"CNTN1",0,1,0,1,0,0,0,1,0,1,0,1
"CETN2",0,0,0,1,0,2,0,1,0,2,0,1
"ZSCAN25",0,1,0,1,0,0,0,1,0,1,0,1
"LRFN1",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"POLR3E",0,1,0,1,0,0,0,1,0,1,0,1
"FAM120A",0,1,0,1,8,4,1.9998973042321,0.19384765625,8,5,1.59993995446433,0.29052734375
"KRT19",0,0,0,1,0,0,0,1,0,0,0,1
"SNORC",0,0,0,1,1,2,0.500025679499842,0.875,1,2,0.500025679499842,0.875
"ATF3",0,0,0,1,1,3,0.333335894718525,0.9375,1,3,0.333335894718525,0.9375
"NPY",0,0,0,1,0,0,0,1,0,0,0,1
"MRPL33",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"RBM45",1,2,0.500025679499842,0.875,0,0,0,1,1,2,0.500025679499842,0.875
"SF1",0,0,0,1,1,3,0.333335894718525,0.9375,1,3,0.333335894718525,0.9375
"CAND2",3,1,2.99997694771041,0.3125,5,4,1.24997834728159,0.5,8,5,1.59993995446433,0.29052734375
"LSS",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"SDF2L1",0,0,0,1,0,0,0,1,0,0,0,1
"SMCHD1",0,1,0,1,2,0,Inf,0.25,2,1,1.99989728727585,0.5
"CD19",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"SEPT2",1,1,1,0.75,3,1,2.99997694771041,0.3125,4,2,1.99989729293577,0.34375
"TEX261",0,0,0,1,72,67,1.07458790249634,0.367269658636499,72,67,1.07458790249634,0.367269658636499
"TPP2",1,1,1,0.75,4,2,1.99989729293577,0.34375,5,3,1.66659934587882,0.36328125
"HIST1H2AJ",1,1,1,0.75,4,6,0.666688445828066,0.828125,5,7,0.714305042038473,0.80615234375
"AMY1A",1,0,Inf,0.5,0,3,0,1,1,3,0.333335894718525,0.9375
"PAXIP1",0,1,0,1,0,0,0,1,0,1,0,1
"PLCL2",0,0,0,1,1,2,0.500025679499842,0.875,1,2,0.500025679499842,0.875
"FCGR3B",0,0,0,1,1,3,0.333335894718525,0.9375,1,3,0.333335894718525,0.9375
"SCCPDH",6,6,1,0.61279296875,1,3,0.333335894718525,0.9375,7,9,0.777793144420931,0.772750854492188
"SLC2A14",0,1,0,1,6,3,1.99989729858785,0.25390625,6,4,1.49995099848767,0.376953125
"POLR3F",7,7,1,0.604736328125,0,1,0,1,7,8,0.875008577518651,0.696380615234375
"PPIP5K2",9,4,2.25001976865234,0.1334228515625,3,6,0.500025676671552,0.91015625,12,10,1.19998340914489,0.415905952453613
"FAM32A",0,0,0,1,2,5,0.400001107722739,0.9375,2,5,0.400001107722739,0.9375
"BRAP",0,1,0,1,2,4,0.500025678084717,0.890625,2,5,0.400001107722739,0.9375
"PRELID1",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"HSF5",0,0,0,1,0,1,0,1,0,1,0,1
"KCNJ15",0,0,0,1,0,0,0,1,0,0,0,1
"ABCF2",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"LAMA2",8,21,0.380955236485203,0.995934970676899,0,0,0,1,8,21,0.380955236485203,0.995934970676899
"HES3",0,0,0,1,0,1,0,1,0,1,0,1
"FGF10",0,0,0,1,0,2,0,1,0,2,0,1
"XAB2",0,0,0,1,0,0,0,1,0,0,0,1
"UMPS",2,1,1.99989728727585,0.5,0,3,0,1,2,4,0.500025678084717,0.890625
"COPS6",0,0,0,1,2,4,0.500025678084717,0.890625,2,4,0.500025678084717,0.890625
"ROMO1",0,0,0,1,8,13,0.615408390132743,0.905376434326172,8,13,0.615408390132743,0.905376434326172
"PEX6",4,2,1.99989729293577,0.34375,3,3,1,0.65625,7,5,1.39996211862962,0.38720703125
"TPR",0,0,0,1,0,2,0,1,0,2,0,1
"KLHL5",0,1,0,1,0,0,0,1,0,1,0,1
"SLU7",2,1,1.99989728727585,0.5,1,2,0.500025679499842,0.875,3,3,1,0.65625
"LHX6",0,0,0,1,10,9,1.1111013014519,0.5,10,9,1.1111013014519,0.5
"PFKM",6,4,1.49995099848767,0.376953125,0,0,0,1,6,4,1.49995099848767,0.376953125
"MARK1",0,0,0,1,4,4,1,0.63671875,4,4,1,0.63671875
"ATRX",0,0,0,1,1,3,0.333335894718525,0.9375,1,3,0.333335894718525,0.9375
"RHPN2",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"HECW2",1,0,Inf,0.5,3,6,0.500025676671552,0.91015625,4,6,0.666688445828066,0.828125
"ATP6V1B1",5,2,2.49999307675205,0.2265625,0,0,0,1,5,2,2.49999307675205,0.2265625
"ANTXR1",0,0,0,1,1,2,0.500025679499842,0.875,1,2,0.500025679499842,0.875
"USP14",0,0,0,1,0,2,0,1,0,2,0,1
"SH3RF1",0,0,0,1,0,0,0,1,0,0,0,1
"TRIM16L",3,7,0.428569578358335,0.9453125,1,2,0.500025679499842,0.875,4,9,0.444440539559772,0.953857421875
"GFPT1",1,1,1,0.75,3,2,1.49995099608784,0.5,4,3,1.33330279094402,0.5
"MTOR",2,0,Inf,0.25,7,12,0.583357990492413,0.916465759277344,9,12,0.750017175800247,0.808344841003418
"RSF1",0,0,0,1,5,3,1.66659934587882,0.36328125,5,3,1.66659934587882,0.36328125
"MYH3",9,2,4.4993749952007,0.03271484375,7,7,1,0.604736328125,16,9,1.77769852473005,0.114761471748352
"NID2",10,6,1.66659935069853,0.227249145507813,0,0,0,1,10,6,1.66659935069853,0.227249145507813
"BCAT2",0,0,0,1,0,0,0,1,0,0,0,1
"MPO",85,108,0.787051712066235,0.958099227394907,0,0,0,1,85,108,0.787051712066235,0.958099227394907
"NODAL",0,0,0,1,0,0,0,1,0,0,0,1
"NAMPT",0,0,0,1,0,3,0,1,0,3,0,1
"GRK6",0,1,0,1,2,3,0.666688446894727,0.8125,2,4,0.500025678084717,0.890625
"ZBTB10",1,1,1,0.75,2,0,Inf,0.25,3,1,2.99997694771041,0.3125
"CDS2",2,0,Inf,0.25,1,3,0.333335894718525,0.9375,3,3,1,0.65625
"DNAH7",72,87,0.827598076172559,0.897830205330891,0,0,0,1,72,87,0.827598076172559,0.897830205330891
"WNT6",0,0,0,1,0,3,0,1,0,3,0,1
"ADGRB3",0,0,0,1,20,17,1.17645628222943,0.371414679364534,20,17,1.17645628222943,0.371414679364534
"KCNC4",1,0,Inf,0.5,16,18,0.888896482151543,0.69620431936346,17,18,0.944427212904031,0.63206059957156
"WDR11",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"HSP90AB1",0,0,0,1,0,0,0,1,0,0,0,1
"SLC38A5",0,0,0,1,2,4,0.500025678084717,0.890625,2,4,0.500025678084717,0.890625
"MID1",0,0,0,1,1,2,0.500025679499842,0.875,1,2,0.500025679499842,0.875
"BARHL1",0,0,0,1,1,2,0.500025679499842,0.875,1,2,0.500025679499842,0.875
"UBE2D3",0,0,0,1,0,3,0,1,0,3,0,1
"NISCH",0,0,0,1,0,0,0,1,0,0,0,1
"ZXDB",0,0,0,1,2,4,0.500025678084717,0.890625,2,4,0.500025678084717,0.890625
"FAHD2B",10,9,1.1111013014519,0.5,26,32,0.812512970088391,0.82092834909693,36,41,0.878057118063001,0.752808863152249
"HECW1",1,2,0.500025679499842,0.875,0,0,0,1,1,2,0.500025679499842,0.875
"METTL16",0,2,0,1,6,3,1.99989729858785,0.25390625,6,5,1.19998340233392,0.5
"NUDCD3",0,1,0,1,0,0,0,1,0,1,0,1
"APOBEC3D",2,2,1,0.6875,1,1,1,0.75,3,3,1,0.65625
"PCDH19",0,0,0,1,1,3,0.333335894718525,0.9375,1,3,0.333335894718525,0.9375
"TMC4",3,6,0.500025676671552,0.91015625,0,0,0,1,3,6,0.500025676671552,0.91015625
"CPT1C",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"CLASP1",0,1,0,1,1,1,1,0.75,1,2,0.500025679499842,0.875
"DAPK3",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"RUSC1",0,0,0,1,3,1,2.99997694771041,0.3125,3,1,2.99997694771041,0.3125
"TRPV6",0,2,0,1,0,0,0,1,0,2,0,1
"CYB5D1",0,1,0,1,0,0,0,1,0,1,0,1
"ACTL7B",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"ARF5",0,1,0,1,0,3,0,1,0,4,0,1
"ZNF236",2,1,1.99989728727585,0.5,0,0,0,1,2,1,1.99989728727585,0.5
"RCHY1",0,1,0,1,0,0,0,1,0,1,0,1
"ZDHHC17",0,1,0,1,0,0,0,1,0,1,0,1
"DIP2C",0,0,0,1,6,6,1,0.61279296875,6,6,1,0.61279296875
"TM9SF2",0,0,0,1,1,3,0.333335894718525,0.9375,1,3,0.333335894718525,0.9375
"RANBP3",0,0,0,1,0,0,0,1,0,0,0,1
"EIF4G1",0,0,0,1,5,4,1.24997834728159,0.5,5,4,1.24997834728159,0.5
"SYNE2",7,5,1.39996211862962,0.38720703125,0,0,0,1,7,5,1.39996211862962,0.38720703125
"ANKRD20A2",0,0,0,1,6,8,0.750017178140066,0.78802490234375,6,8,0.750017178140066,0.78802490234375
"ZNF574",0,1,0,1,0,0,0,1,0,1,0,1
"CAMSAP3",1,0,Inf,0.5,29,23,1.26084680830741,0.244227834689946,30,23,1.30432045271301,0.205051358187346
"ZBTB2",0,0,0,1,0,1,0,1,0,1,0,1
"NOS1",1,0,Inf,0.5,79,80,0.987499638658151,0.562979830786802,80,80,1,0.5314899153934
"ZNF823",0,2,0,1,0,0,0,1,0,2,0,1
"CASC4",0,0,0,1,0,0,0,1,0,0,0,1
"IL21R",0,1,0,1,0,0,0,1,0,1,0,1
"PCDHA5",0,0,0,1,0,0,0,1,0,0,0,1
"ITGB1",0,0,0,1,0,1,0,1,0,1,0,1
"FBXO11",0,0,0,1,1,2,0.500025679499842,0.875,1,2,0.500025679499842,0.875
"TAF13",2,0,Inf,0.25,1,4,0.250037905700928,0.96875,3,4,0.750017180487538,0.7734375
"EPHB3",0,1,0,1,0,0,0,1,0,1,0,1
"HMCN1",4,8,0.500025675260346,0.927001953125,0,0,0,1,4,8,0.500025675260346,0.927001953125
"HNRNPA1",0,1,0,1,1,0,Inf,0.5,1,1,1,0.75
"NLRP1",0,5,0,1,0,0,0,1,0,5,0,1
"PITPNM1",3,1,2.99997694771041,0.3125,0,4,0,1,3,5,0.600024236462594,0.85546875
"SMARCA1",0,1,0,1,0,0,0,1,0,1,0,1
"LTF",10,10,1,0.588098526000976,3,4,0.750017180487538,0.7734375,13,14,0.928604113376486,0.649445980787277
"LTBR",0,0,0,1,2,4,0.500025678084717,0.890625,2,4,0.500025678084717,0.890625
"KRTAP2-3",8,5,1.59993995446433,0.29052734375,3,7,0.428569578358335,0.9453125,11,12,0.91668969038495,0.661180257797241
"GPR37",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"SEMA5A",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"ZAN",30,30,1,0.551289086504285,0,0,0,1,30,30,1,0.551289086504285
"REPIN1",0,1,0,1,2,1,1.99989728727585,0.5,2,2,1,0.6875
"CUL1",1,0,Inf,0.5,1,5,0.200025939178887,0.984375,2,5,0.400001107722739,0.9375
"LPAR1",0,0,0,1,0,1,0,1,0,1,0,1
"C16orf72",0,0,0,1,21,20,1.05001382923128,0.5,21,20,1.05001382923128,0.5
