"","LoF_pvalue","All_variants_pvalue","fisher_combine_pvalue","LoF_ACAT_pvalue","Missense_ACAT_pvalue"
"TFAP2C",1,0.2744140625,0.629263589151039,NA,0.95
"BMP7",1,1,1,NA,0.971428571428571
"SPO11",0.15087890625,0.15087890625,0.436232818438404,0.29259092704667,0.966666666666667
"RAE1",1,1,1,NA,0.857142857142857
"RBM38",1,0.8125,0.981206983882324,NA,0.954545454545455
"CTCFL",1,1,1,1,0.981818181818182
"PCK1",0.376953125,0.376953125,0.744721574558559,0.8,0.986111111111111
"ZBP1",0.9375,0.9375,0.998004863566473,0.943520566840184,0.981132075471698
"PMEPA1",1,1,1,NA,0.941176470588235
"C20orf85",0.828125,0.828125,0.984302062496877,0.75,0.947368421052632
"RAB22A",1,0.75,0.965761554338836,NA,0.875
"VAPB",1,1,1,NA,0.947368421052632
"APCDD1L",1,1,1,NA,0.978260869565217
"STX16",1,1,1,NA,0.970588235294118
"NPEPL1",0.5,0.5,0.846573590279973,0.5,0.978260869565217
"GNAS",1,0.25,0.596573590279973,NA,0.980769230769231
"NELFCD",1,1,1,NA,0.95
"CTSZ",0.25,0.25,0.596573590279973,0.5,0.96551724137931
"TUBB1",0.820358276367187,0.820358276367187,0.98280079177685,0.8,0.982142857142857
"CHGB",0.5,0.5,0.846573590279973,0.5,0.983606557377049
"ZNF831",1,1,1,NA,0.991150442477876
"EDN3",1,1,1,NA,0.95
"TRMT6",1,1,1,NA,0.962962962962963
"MCM8",0.75,0.75,0.965761554338836,0.5,0.985507246376812
"PHACTR3",1,0.202516123070381,0.525921365117927,NA,0.974358974358974
"SYCP2",0.6875,0.6875,0.94510174649097,0.779781820901355,0.991304347826087
"PPP1R3D",0.63671875,0.577490508556366,0.745162824687272,0.63671875,0.923076923076923
"CDH26",0.648231664322362,0.648231664322362,0.929244719082846,0.857142857142857,0.989130434782609
"CRLS1",0.1875,0.1875,0.501370581294688,0.397367092861923,0.952380952380952
"LRRN4",0.36328125,0.36328125,0.73113183388026,0.666666666666667,0.985074626865672
"TCF15",1,0.303619384765625,0.665527736157895,NA,0.888888888888889
"FERMT1",0.6875,0.6875,0.94510174649097,0.5,0.983606557377049
"CDH4",1,1,1,NA,0.989795918367347
"TAF4",1,1,1,NA,0.96
"LSM14B",1,0.63671875,0.924150940307291,NA,0.961538461538462
"PSMA7",1,0.6875,0.94510174649097,NA,0.875
"SS18L1",1,1,1,NA,0.95
"MTG2",0.5,0.5,0.846573590279973,0.5,0.978260869565217
"HRH3",1,0.5,0.846573590279973,NA,0.970588235294118
"OSBPL2",1,1,1,NA,0.952380952380952
"ADRM1",1,0.61279296875,0.912894926227959,NA,0.961538461538462
"LAMA5",0.91015625,0.91015625,0.995837440948945,0.875,NA
"RPS21",1,1,1,NA,0.833333333333333
"CABLES2",1,1,1,NA,0.958333333333333
"RBBP8NL",1,1,1,NA,0.987341772151899
"GATA5",1,0.00531101226806641,0.0331299502152976,NA,0.962962962962963
"SLCO4A1",0.38720703125,0.38720703125,0.754587422494125,0.8,0.988636363636364
"NTSR1",0.61279296875,0.61279296875,0.912894926227959,0.808133466523557,0.982758620689655
"MRGBP",1,1,1,NA,0.687167041810999
"OGFR",1,1,1,1,0.974358974358974
"COL9A3",1,1,1,1,0.990476190476191
"TCFL5",1,0.65625,0.932671336456324,NA,0.928571428571429
"DIDO1",1,1,1,NA,0.993421052631579
"GID8",1,0.875,0.991839968546457,NA,0.8
"SLC17A9",0.772750854492188,0.772750854492188,0.971964936893604,0.772750854492188,0.977777777777778
"BHLHE23",1,0.97119366354309,0.999581055156953,NA,0.875
"YTHDF1",1,1,1,NA,0.966666666666667
"BIRC7",0.5,0.5,0.846573590279973,0.5,0.971428571428571
"NKAIN4",1,1,1,NA,0.95
"ARFGAP1",1,1,1,NA,0.973684210526316
"COL20A1",0.500000000000001,0.500000000000001,0.846573590279973,0.95,0.994011976047904
"CHRNA4",0.75,0.75,0.965761554338836,0.75,0.984615384615385
"KCNQ2",1,0.7734375,0.972141648161857,NA,0.977272727272727
"EEF1A2",1,0.9375,0.998004863566473,NA,0.857142857142857
"PPDPF",1,1,1,NA,0.888888888888889
"PTK6",0.500000000000002,0.500000000000002,0.846573590279974,0.857142857142857,0.981481481481482
"SRMS",1,1,1,NA,0.984375
"HELZ2",0.63671875,0.63671875,0.924150940307291,0.8,0.997206703910615
"GMEB2",1,1,1,NA,0.970588235294118
"STMN3",1,0.9375,0.991839968546457,1,0.857142857142857
"RTEL1",1,1,1,0.5,NA
"TNFRSF6B",1,1,1,NA,0.98
"ARFRP1",1,1,1,NA,0.928571428571429
"ZGPAT",1,1,1,1,0.977777777777778
"LIME1",1,1,1,NA,0.956521739130435
"SLC2A4RG",0.721401453018188,0.721401453018188,0.956981948182212,0.730397056004987,0.958333333333333
"ZBTB46",1,1,1,NA,0.975609756097561
"ABHD16B",1,1,1,NA,0.98
"TPD52L2",1,1,1,NA,0.916666666666667
"DNAJC5",1,1,1,NA,0.875
"UCKL1",0.75,0.9375,0.958648919384934,0.5,0.975609756097561
"ZNF512B",1,1,1,NA,0.985915492957746
"SAMD10",1,1,1,NA,0.947368421052632
"PRPF6",1,0.85546875,0.989012310590666,NA,0.96969696969697
"SOX18",1,1,1,NA,NA
"TCEA2",0.5,0.5,0.846573590279973,0.5,0.952380952380952
"RGS19",1,1,1,NA,0.956521739130435
"OPRL1",1,1,1,NA,0.976744186046512
"NPBWR2",1,1,1,NA,0.979166666666667
"MYT1",1,0.005859375,0.0359748769709262,NA,0.987179487179487
"PCMTD2",1,1,1,NA,0.9375
"SRXN1",1,1,1,NA,0.8
"SCRT2",0.9453125,0.9453125,0.998476608727094,0.9453125,0.833333333333333
"BMP2",1,1,1,NA,0.95
"SLC52A3",1,1,1,NA,0.976190476190476
"HAO1",0.1875,0.1875,0.501370581294688,0.5,0.973684210526316
"TMX4",1,1,1,1,0.95
"PLCB1",0.5,0.7255859375,0.790989031355153,0.666666666666667,0.975
"FAM110A",1,0.875,0.991839968546457,NA,0.95
"ANGPT4",0.65625,0.65625,0.932671336456324,0.85328189075553,0.977272727272727
"DEFB125",1,1,1,NA,0.941176470588235
"PLCB4",1,0.982458983315155,0.999366693486279,1,0.980769230769231
"LAMP5",1,1,1,NA,0.958333333333333
"TPTE",1,1,1,NA,NA
"LIPI",0.5,0.5,0.846573590279973,0.75,0.975
"RBM11",0.592735290527344,0.592735290527344,0.902740215925116,0.592735290527344,0.909090909090909
"HSPA13",1,1,1,NA,0.962962962962963
"SAMSN1",1,1,1,1,0.956521739130435
"NRIP1",0.696380615234375,0.696380615234375,0.948372143625449,0.5,0.98780487804878
"USP25",0.6875,0.6875,0.94510174649097,0.6875,0.98
"CXADR",0.5,0.5,0.846573590279973,0.5,0.909090909090909
"BTG3",0.5,0.1875,0.38493019270998,0.5,0.506450932566568
"C21orf91",0.3125,0.3125,0.675984628064276,0.666666666666667,0.96
"CHODL",1,1,1,NA,0.947368421052632
"TMPRSS15",0.905891898488486,0.905891898488486,0.995425993687542,0.916666666666667,0.988888888888889
"NCAM2",1,1,1,NA,0.980392156862745
"MRPL39",0.38720703125,0.38720703125,0.754587422494125,0.763668139589988,0.970588235294118
"JAM2",1,1,1,1,0.944444444444444
"GABPA",1,1,1,NA,1
"APP",0.5,0.5,0.846573590279973,0.5,0.98
"CYYR1",1,1,1,NA,0.956521739130435
"ADAMTS1",0.9375,0.9375,0.998004863566473,0.666666666666667,0.985074626865672
"ADAMTS5",0.75,0.75,0.965761554338836,0.5,0.986486486486487
"N6AMT1",0.5,0.5,0.846573590279973,0.5,0.961538461538462
"LTN1",0.75,0.75,0.965761554338836,0.5,0.988372093023256
"RWDD2B",0.938960939645767,0.938960939645767,0.998098012724369,0.666666666666667,0.961538461538462
"USP16",1,1,1,0.5,0.977272727272727
"CCT8",1,1,1,1,0.962962962962963
"MAP3K7CL",1,1,1,1,0.944444444444444
"BACH1",0.875,0.875,0.991839968546457,0.875,0.983050847457627
"GRIK1",1,1,1,1,0.982142857142857
"CLDN17",1,1,1,NA,0.96
"CLDN8",1,1,1,NA,0.933333333333333
"KRTAP24-1",1,1,1,NA,0.952380952380952
"KRTAP26-1",1,1,1,NA,0.941176470588235
"KRTAP27-1",1,1,1,NA,0.944444444444444
"KRTAP13-2",1,1,1,NA,0.944444444444444
"KRTAP13-3",1,1,1,NA,0.888888888888889
"KRTAP13-4",1,1,1,NA,0.944444444444444
"KRTAP6-3",1,1,1,NA,0.888888888888889
"KRTAP6-2",1,1,1,NA,0.833333333333333
"KRTAP6-1",1,1,1,NA,0.909090909090909
"KRTAP21-1",1,1,1,NA,0.8
"KRTAP8-1",1,1,1,NA,0.875
"KRTAP11-1",0.63671875,0.63671875,0.924150940307291,0.667212508357475,0.909090909090909
"TIAM1",1,1,1,1,0.992125984251969
"SOD1",0.875,0.5,0.55121188363159,0.875,0.640218899003772
"SCAF4",0.125,0.125,0.38493019270998,0.125,0.984615384615385
"HUNK",1,0.73880130975158,0.962455865546785,NA,0.979591836734694
"MIS18A",1,1,1,NA,0.909090909090909
"MRAP",0.3125,0.3125,0.675984628064276,0.3125,0.95
"URB1",0.98455810546875,0.98455810546875,0.999880155471954,0.857142857142857,NA
"EVA1C",1,1,1,NA,0.96
"TCP10L",0.890625,0.890625,0.993787710702062,0.5,0.944444444444444
"SYNJ1",0.75,0.75,0.965761554338836,0.75,0.98989898989899
"PAXBP1",1,1,1,NA,0.964285714285714
"C21orf62",1,1,1,1,0.941176470588235
"OLIG2",1,1,1,NA,NA
"OLIG1",1,0.75,0.965761554338836,NA,0.857142857142857
"IFNAR2",0.6875,0.6875,0.94510174649097,0.666666666666667,0.975609756097561
"IL10RB",1,1,1,0.5,0.956521739130435
"IFNAR1",1,1,1,NA,0.972972972972973
"IFNGR2",1,1,1,NA,0.961538461538462
"TMEM50B",1,1,1,NA,0.857142857142857
"DNAJC28",0.721401453018188,0.721401453018188,0.956981948182212,0.875,0.964285714285714
"GART",1,1,1,1,0.981132075471698
"SON",1,1,1,NA,0.99290780141844
"DONSON",0.65625,0.65625,0.932671336456324,0.666666666666667,0.96969696969697
"CRYZL1",0.5,0.5,0.846573590279973,0.5,0.956521739130435
"ITSN1",0.875,0.685470581054688,0.86594151970054,0.875,0.988095238095238
"MRPS6",0.25,0.25,0.596573590279973,0.25,0.523703119597871
"SLC5A3",1,1,1,NA,0.961538461538462
"KCNE2",0.85546875,0.85546875,0.989012310590666,0.5,0.9
"KCNE1",1,1,1,NA,0.5
"RCAN1",1,1,1,NA,0.825336960806359
"CLIC6",1,0.65625,0.932671336456324,NA,0.972222222222222
"RUNX1",0.5,0.5,0.846573590279973,0.5,0.966666666666667
"SETD4",0.979305267333984,0.979305267333984,0.999784371380469,0.875,0.975
"CBR1",1,1,1,NA,0.96
"CBR3",0.6875,0.6875,0.94510174649097,0.6875,0.96
"MORC3",1,0.96875,0.99950655149225,NA,0.977272727272727
"CHAF1B",1,1,1,NA,0.964285714285714
"CLDN14",1,1,1,NA,0.964285714285714
"SIM2",0.75,0.75,0.965761554338836,0.75,0.976190476190476
"HLCS",0.75,0.75,0.965761554338836,0.75,0.984848484848485
"RIPPLY3",0.65625,0.65625,0.932671336456324,0.65625,0.928571428571429
"PIGP",0.2265625,0.2265625,0.562947645187978,0.666666666666667,0.9375
"TTC3",0.6875,0.6875,0.94510174649097,0.75,0.990566037735849
"DYRK1A",0.875,0.890625,0.9700949449563,0.875,0.971428571428571
"KCNJ6",1,0.03515625,0.152857717985508,NA,0.579346256505861
"KCNJ15",1,1,1,NA,0.958333333333333
"ERG",0.65625,0.828125,0.914085694643302,0.65625,0.964285714285714
"ETS2",1,0.738266468048096,0.962293761278177,NA,0.961538461538462
"PSMG1",1,1,1,NA,0.952380952380952
"BRWD1",0.5,0.5,0.846573590279973,0.766665897899292,0.991304347826087
"HMGN1",1,1,1,NA,0.857142857142857
"WRB",0.75,0.75,0.965761554338836,0.75,0.9375
"LCA5L",0.9375,0.9375,0.998004863566473,0.5,0.976190476190476
"SH3BGR",0.63671875,0.63671875,0.924150940307291,0.63671875,0.941176470588235
"B3GALT5",1,1,1,NA,0.944444444444444
"IGSF5",0.29052734375,0.29052734375,0.649635869367769,0.538885833480625,0.984848484848485
"PCP4",1,1,1,NA,0.5
"DSCAM",1,1,1,NA,0.990566037735849
"BACE2",1,1,1,1,0.972972972972973
"FAM3B",0.91021728515625,0.91021728515625,0.995843184690498,0.8,0.952380952380952
"MX2",0.65625,0.65625,0.932671336456324,0.75,0.985294117647059
"MX1",0.118942260742188,0.118942260742188,0.372184262889209,0.560323560529345,0.984375
"TMPRSS2",0.5,0.5,0.846573590279973,0.5,0.981481481481482
"RIPK4",1,1,1,NA,0.986842105263158
"PRDM15",0.303619384765625,0.303619384765625,0.665527736157895,0.446175275655913,0.990740740740741
"C2CD2",1,0.65625,0.675984628064276,0.5,0.984126984126984
"ZBTB21",0.75,0.75,0.965761554338836,0.75,0.987341772151899
"UMODL1",0.170445470610049,0.170445470610049,0.472021434673904,0.888888888888889,0.994350282485876
"ABCG1",0.3125,0.3125,0.675984628064276,0.5,0.978260869565217
"TFF3",1,1,1,NA,0.875
"TFF2",1,1,1,NA,0.944444444444444
"TFF1",1,1,1,NA,0.9375
"TMPRSS3",0.936855262807285,0.936855262807285,0.997963031431467,0.936855262807285,0.981481481481482
"UBASH3A",0.0717315673828125,0.0717315673828125,0.260731648355902,0.8,0.985915492957746
"RSPH1",0.924205183982849,0.924205183982849,0.997052119202726,0.892207951581492,0.972972972972973
"SLC37A1",1,1,1,1,0.981818181818182
"PDE9A",0.5,0.5,0.846573590279973,0.5,0.980769230769231
"WDR4",1,1,1,NA,0.983870967741935
"NDUFV3",0.5,0.5,0.846573590279972,0.5,0.981481481481482
"PKNOX1",1,1,1,NA,0.961538461538462
"CBS",1,1,1,NA,0.5
"HSF2BP",0.63671875,0.63671875,0.924150940307291,0.666666666666667,0.961538461538462
"RRP1B",1,1,1,NA,0.977272727272727
"PDXK",1,1,1,NA,0.954545454545455
"CSTB",0.5,0.5,0.846573590279973,0.5,0.909090909090909
"RRP1",1,1,1,1,0.980392156862745
"AGPAT3",1,0.8125,0.981206983882324,NA,0.944444444444444
"TRAPPC10",1,1,1,NA,0.986301369863014
"PWP2",1,1,1,NA,1
"DNMT3L",0.03515625,0.03515625,0.152857717985508,0.374231577178783,0.961538461538462
"AIRE",0.658255385882331,0.658255385882331,0.933512971053683,0.8,0.985294117647059
"PFKL",0.85546875,0.85546875,0.989012310590666,0.833333333333333,0.985714285714286
"TRPM2",0.652997952961934,0.652997952961934,0.931293459351722,0.933333333333333,0.995169082125604
"LRRC3",1,1,1,NA,0.958333333333333
"TSPEAR",0.814350982764494,0.814350982764494,0.981589213974883,0.888888888888889,0.989583333333333
"KRTAP10-1",1,1,1,NA,0.666666666666667
"KRTAP10-2",1,1,1,NA,0.666666666666667
"KRTAP10-3",1,1,1,NA,0.9375
"KRTAP10-4",1,1,1,NA,0.75
"KRTAP10-5",1,1,1,NA,0.909090909090909
"KRTAP10-7",1,1,1,NA,0.63439762752931
"KRTAP10-8",1,1,1,NA,0.954545454545455
"KRTAP10-10",1,1,1,NA,0.833333333333333
"KRTAP10-11",1,1,1,NA,0.573546723570478
"KRTAP10-12",1,1,1,NA,0.9
"UBE2G2",1,1,1,NA,0.8
"SUMO3",1,1,1,NA,1
"PTTG1IP",1,1,1,NA,0.888888888888889
"ITGB2",0.5,0.5,0.846573590279973,0.5,0.987654320987654
"FAM207A",1,1,1,NA,0.96
"ADARB1",1,0.298307447927073,0.659149271073366,NA,0.962962962962963
"POFUT2",1,1,1,1,0.96875
"COL18A1",0.894943237304688,0.894943237304688,0.994277448258596,0.666666666666667,0.995594713656388
"SLC19A1",1,0.5,0.846573590279973,NA,0.983333333333333
"PCBP3",1,1,1,NA,0.956521739130435
"COL6A1",1,1,1,0.5,0.990990990990991
"COL6A2",0.3125,0.3125,0.675984628064276,0.602416382349567,0.994219653179191
"FTCD",0.63671875,0.63671875,0.924150940307291,0.8,0.986666666666667
"SPATC1L",0.21197509765625,0.21197509765625,0.540809199707367,0.8,0.974358974358974
"LSS",0.75,0.75,0.965761554338836,0.5,0.986486486486487
"MCM3AP",0.80615234375,0.940765380859375,0.979864100213396,0.833333333333333,0.994475138121547
"YBEY",0.25,0.25,0.596573590279973,0.5,0.909090909090909
"C21orf58",0.34375,0.34375,0.710820216562966,0.5,0.966666666666667
"PCNT",0.7255859375,0.7255859375,0.95833631868662,0.875,0.99738219895288
"DIP2A",1,0.5,0.846573590279973,NA,0.991869918699187
"S100B",1,1,1,NA,0.5
"PRMT2",1,1,1,NA,0.96
"CCT8L2",0.875,0.875,0.991839968546457,0.5,0.9
"XKR3",1,0.836530208587646,0.985844699087668,NA,0.933333333333333
"GAB4",1,1,1,NA,0.980769230769231
"IL17RA",1,1,1,NA,0.989473684210526
"CECR2",0.25,0.25,0.596573590279973,0.5,NA
"SLC25A18",1,1,1,NA,0.966666666666667
"ATP6V1E1",1,1,1,NA,0.857142857142857
"BCL2L13",1,1,1,NA,0.976744186046512
"BID",0.96875,0.96875,0.99950655149225,0.5,0.961538461538462
"MICAL3",0.109375,0.109375,0.351418914689539,0.295513251210997,0.994350282485876
"PEX26",1,1,1,1,0.96551724137931
"TUBA8",0.75,0.75,0.965761554338836,0.5,0.974358974358974
"USP18",1,1,1,NA,0.833333333333333
"DGCR2",1,1,1,NA,0.981818181818182
"TSSK2",1,1,1,NA,0.96551724137931
"GSC2",0.9375,0.9375,0.998004863566473,0.9375,0.933333333333333
"SLC25A1",0.5,0.25,0.596573590279973,0.5,0.916666666666667
"CLTCL1",0.395683213889591,0.395683213889591,0.762537484093705,0.9,0.993710691823899
"HIRA",1,0.3125,0.675984628064276,NA,0.98
"MRPL40",1,1,1,NA,0.958333333333333
"C22orf39",0.5,0.5,0.846573590279972,0.636355857253006,0.954545454545455
"CDC45",1,1,1,NA,0.971428571428571
"CLDN5",1,0.2744140625,0.629263589151039,NA,0.928571428571429
"SEPT5",1,0.401809692382813,0.768170409534163,NA,0.95
"GP1BB",1,1,1,NA,0.577979130377369
"TBX1",1,1,1,NA,0.96
"GNB1L",1,1,1,NA,0.980769230769231
"TXNRD2",0.982150930911303,0.982150930911303,0.999839749062758,0.8,0.983606557377049
"COMT",0.25,0.25,0.596573590279973,0.25,0.96969696969697
"ARVCF",0.890625,0.890625,0.993787710702062,0.666666666666667,0.991452991452991
"TANGO2",1,1,1,NA,0.933333333333333
"DGCR8",1,0.5,0.846573590279973,NA,0.977272727272727
"TRMT2A",1,1,1,1,0.984375
"RANBP1",0.927001953125,0.927001953125,0.997268336385057,0.927001953125,0.947368421052632
"ZDHHC8",1,0.5,0.846573590279972,NA,0.986486486486487
"RTN4R",1,1,1,NA,0.98
"DGCR6L",1,1,1,NA,0.666666666666667
"ZNF74",1,1,1,NA,0.981818181818182
"SCARF2",1,1,1,NA,NA
"KLHL22",1,1,1,NA,0.96969696969697
"MED15",1,1,1,NA,0.975609756097561
"PI4KA",0.890625,0.15087890625,0.0878721822544931,0.833333333333333,0.989130434782609
"SERPIND1",0.3125,0.3125,0.675984628064276,0.5,0.973684210526316
"SNAP29",0.5,0.5,0.846573590279973,0.5,0.944444444444444
"CRKL",1,1,1,NA,0.833333333333333
"AIFM3",0.14453125,0.14453125,0.424092197960576,0.526345183263043,0.979591836734694
"LZTR1",0.278598546981812,0.278598546981812,0.634642874504126,0.916666666666667,0.98780487804878
"THAP7",1,1,1,1,0.966666666666667
"P2RX6",0.790622905865492,0.790622905865492,0.976367230793306,0.797154978379437,0.966666666666667
"SLC7A4",0.5,0.5,0.846573590279973,0.5,0.984375
"GGT2",1,1,1,NA,0.5
"HIC2",1,1,1,NA,0.979166666666667
"YDJC",0.5,0.395263671875,0.596573590279973,0.571662513322917,0.947368421052632
"CCDC116",0.36328125,0.36328125,0.73113183388026,0.572788993153541,0.984126984126984
"SDF2L1",1,1,1,NA,0.923076923076923
"PPIL2",0.74609375,0.74609375,0.964627606010508,0.861263172779578,0.96969696969697
"YPEL1",1,0.6875,0.94510174649097,NA,0.666666666666667
"MAPK1",1,1,1,NA,0.666666666666667
"PPM1F",0.74609375,0.74609375,0.964627606010508,0.753843030942698,0.974358974358974
"TOP3B",1,0.5,0.846573590279973,NA,0.982456140350877
"VPREB1",0.6875,0.6875,0.94510174649097,0.5,0.952380952380952
"ZNF280B",1,1,1,NA,0.954545454545455
"ZNF280A",1,1,1,NA,0.972972972972973
"PRAME",0.5,0.5,0.846573590279973,0.5,0.980769230769231
"GGTLC2",1,1,1,NA,1
"GNAZ",1,0.890625,0.993787710702062,NA,0.923076923076923
"RAB36",0.5,0.5,0.846573590279972,0.655516753946859,0.96969696969697
"BCR",0.5,0.5,0.846573590279973,0.647583617650433,0.982456140350877
"IGLL1",1,1,1,NA,0.9
"RGL4",0.696380615234375,0.696380615234375,0.948372143625449,0.680404365127418,0.981481481481482
"ZNF70",0.7734375,0.7734375,0.972141648161857,0.785012299317031,0.971428571428571
"VPREB3",0.6875,0.6875,0.94510174649097,0.779781820901355,0.9375
"C22orf15",0.890625,0.890625,0.993787710702062,0.5,0.875
"CHCHD10",0.75,0.75,0.965761554338836,0.75,0.857142857142857
"MMP11",0.8125,0.8125,0.981206983882324,0.831326703306546,0.978723404255319
"SMARCB1",1,1,1,NA,0.666666666666667
"DERL3",0.7734375,0.7734375,0.972141648161857,0.75,0.961538461538462
"SLC2A11",0.75,0.75,0.965761554338836,0.5,0.961538461538462
"AP000350.4",1,1,1,1,0.9375
"MIF",0.125,0.3125,0.38493019270998,0.125,0.888888888888889
"GSTT2B",1,0.772750854492188,0.971964936893604,NA,0.875
"DDTL",1,1,1,NA,0.200276298210846
"DDT",1,1,1,NA,0.8
"CABIN1",0.08984375,0.03271484375,0.107722152892985,0.5,0.994152046783626
"SUSD2",0.427767775952816,0.427767775952816,0.791017395906962,0.9,0.989010989010989
"GGT5",0.96875,0.96875,0.99950655149225,0.5,0.983870967741935
"SPECC1L",1,1,1,NA,0.985915492957746
"ADORA2A",1,1,1,NA,0.96
"UPB1",0.94612392783165,0.94612392783165,0.998521895046757,0.94612392783165,0.978723404255319
"GUCD1",1,1,1,NA,0.928571428571429
"SNRPD3",1,1,1,NA,NA
"GGT1",1,1,1,1,NA
"PIWIL3",0.900204566540196,0.900204566540196,0.994845994081372,0.915899225328902,0.989583333333333
"SGSM1",0.25,0.500000000000001,0.441432747240085,0.25,0.988636363636364
"TMEM211",0.5,0.5,0.846573590279973,0.5,0.9
"CRYBB3",0.29052734375,0.29052734375,0.649635869367769,0.75,0.975
"CRYBB2",1,1,1,NA,0.909090909090909
"LRP5L",0.331811904907227,0.331811904907227,0.697862492179438,0.57912468065835,0.96551724137931
"MYO18B",0.729371905326843,0.729371905326843,0.959540905305555,0.9,0.996835443037975
"SEZ6L",1,1,1,NA,0.985714285714286
"ASPHD2",0.75,0.75,0.965761554338836,0.75,0.952380952380952
"HPS4",0.875,0.875,0.991839968546457,0.875,0.986842105263158
"SRRD",0.25172233581543,0.25172233581543,0.598955335405349,0.642437201510333,0.961538461538462
"TFIP11",0.25390625,0.25390625,0.60195844276545,0.548999168483845,0.983870967741935
"TPST2",1,1,1,NA,0.96969696969697
"CRYBB1",1,1,1,0.5,0.972972972972973
"CRYBA4",0.5,0.5,0.846573590279973,0.715694166316085,0.95
"PITPNB",1,0.75,0.965761554338836,NA,0.75
"CHEK2",0.29052734375,0.29052734375,0.649635869367769,0.833333333333333,0.976190476190476
"HSCB",1,1,1,NA,0.933333333333333
"CCDC117",1,1,1,NA,0.952380952380952
"XBP1",0.5,0.5,0.846573590279973,0.5,0.947368421052632
"ZNRF3",1,1,1,NA,0.981481481481482
"C22orf31",1,1,1,NA,0.964285714285714
"KREMEN1",0.75,0.75,0.965761554338836,0.75,0.972972972972973
"EMID1",1,1,1,1,0.976744186046512
"RHBDD3",0.2265625,0.2265625,0.562947645187978,0.422529504910763,0.971428571428571
"EWSR1",1,1,1,NA,0.952380952380952
"GAS2L1",1,1,1,NA,0.958333333333333
"RASL10A",1,0.94612392783165,0.998521895046757,NA,0.875
"AP1B1",1,1,1,NA,0.981132075471698
"RFPL1",1,1,1,NA,0.9
"NEFH",1,1,1,NA,0.98
"THOC5",0.5,0.5,0.846573590279973,0.5,0.977272727272727
"NIPSNAP1",1,1,1,NA,0.9
"NF2",0.5,0.5,0.846573590279973,0.5,0.961538461538462
"CABP7",1,1,1,NA,0.928571428571429
"ZMAT5",1,1,1,NA,0.95
"UQCR10",1,1,1,NA,0.857142857142857
"ASCC2",1,1,1,1,0.983333333333333
"MTMR3",0.5,0.584094047546386,0.704738629341856,0.5,0.984615384615385
"HORMAD2",0.859479242470115,0.859479242470115,0.989628985316722,0.666666666666667,0.962962962962963
"LIF",1,1,1,NA,0.944444444444444
"OSM",1,1,1,NA,0.96551724137931
"TBC1D10A",1,0.5,0.846573590279973,NA,0.976744186046512
"SF3A1",1,0.6875,0.94510174649097,NA,0.956521739130435
"CCDC157",0.376953125,0.376953125,0.744721574558559,0.8,0.987341772151899
"RNF215",0.2265625,0.2265625,0.562947645187978,0.666666666666667,0.964285714285714
"SEC14L2",1,1,1,NA,0.944444444444444
"MTFP1",1,1,1,NA,0.209036446711546
"SEC14L3",0.907533328980207,0.907533328980207,0.995586738761033,0.857142857142857,0.980392156862745
"SEC14L4",0.179641723632813,0.179641723632813,0.48804898850748,0.376191707117726,0.958333333333333
"SEC14L6",0.36328125,0.36328125,0.73113183388026,0.666666666666667,0.941176470588235
"GAL3ST1",1,1,1,NA,0.972972972972973
"PES1",1,1,1,NA,0.981818181818182
"TCN2",0.5,0.5,0.846573590279973,0.5,0.982142857142857
"SLC35E4",0.38720703125,0.38720703125,0.754587422494125,0.75,0.966666666666667
"DUSP18",0.61279296875,0.61279296875,0.912894926227959,0.666666666666667,0.964285714285714
"OSBP2",0.25,0.6875,0.596573590279973,0.5,0.986842105263158
"MORC2",1,0.105056762695313,0.130561772556977,0.5,0.978723404255319
"SMTN",0.25,0.25,0.596573590279973,0.5,0.990291262135922
"INPP5J",0.25,0.25,0.596573590279973,0.25,0.983606557377049
"PLA2G3",1,1,1,1,0.983050847457627
"RNF185",1,1,1,NA,0.833333333333333
"LIMK2",0.875,0.875,0.991839968546457,0.666666666666667,0.975609756097561
